Class Name,Class Stereotype,Method Name,Method Stereotype
"LinkedListNode","unclassified","LinkedListNode","copy-constructor",
"LinkedListNode","unclassified","LinkedListNode","constructor",
"LinkedListNode","unclassified","LinkedListNode","constructor",
"LinkedListNode","unclassified","setNext","command",
"LinkedListNode","unclassified","setPrevious","set",
"LinkedListNode","unclassified","printForward","property non-void-command",
"LinkedListNode","unclassified","clone","property non-void-command factory",
"HashMapList<T,E>","entity boundary","put","command collaborator",
"HashMapList<T,E>","entity boundary","put","command collaborator",
"HashMapList<T,E>","entity boundary","get","property non-void-command collaborator",
"HashMapList<T,E>","entity boundary","containsKey","predicate non-void-command collaborator",
"HashMapList<T,E>","entity boundary","containsKeyValue","predicate non-void-command collaborator",
"HashMapList<T,E>","entity boundary","keySet","property non-void-command collaborator",
"HashMapList<T,E>","entity boundary","toString","property non-void-command",
"BitVector","unclassified","BitVector","constructor",
"BitVector","unclassified","length","get",
"BitVector","unclassified","get","predicate",
"BitVector","unclassified","print","unclassified",
"BitVector","unclassified","set","set",
"DocPair","data-provider small-class","DocPair","constructor",
"DocPair","data-provider small-class","equals","predicate collaborator",
"DocPair","data-provider small-class","hashCode","property",
"SquareCell","commander data-class small-class","SquareCell","constructor",
"SquareCell","commander data-class small-class","setZerosRight","set",
"SquareCell","commander data-class small-class","setZerosBelow","set",
"HistogramData","data-class","HistogramData","constructor",
"HistogramData","data-class","getHeight","get",
"HistogramData","data-class","getLeftMaxIndex","get",
"HistogramData","data-class","setLeftMaxIndex","set",
"HistogramData","data-class","getRightMaxIndex","get",
"HistogramData","data-class","setRightMaxIndex","set",
"Trie","unclassified","search","property non-void-command",
"Trie","unclassified","insertString","command",
"Trie","unclassified","getRoot","get collaborator",
"LengthComparator","pure-controller degenerate small-class","compare","controller stateless",
"BiNode","empty","BiNode","constructor",
"LocationPair","unclassified","LocationPair","constructor",
"LocationPair","unclassified","setLocations","command",
"LocationPair","unclassified","setLocations","command",
"LocationPair","unclassified","distance","property wrapper",
"LocationPair","unclassified","isValid","predicate",
"LocationPair","unclassified","updateWithMin","command",
"LocationPair","unclassified","toString","property",
"HtWt","data-provider","HtWt","constructor",
"HtWt","data-provider","compareTo","property non-void-command",
"HtWt","data-provider","toString","property",
"HtWt","data-provider","isBefore","predicate",
"GraphNode","data-provider","GraphNode","constructor",
"GraphNode","data-provider","getName","get",
"GraphNode","data-provider","getFrequency","get",
"GraphNode","data-provider","addNeighbor","predicate non-void-command",
"GraphNode","data-provider","getNeighbors","get",
"GraphNode","data-provider","isVisited","get",
"GraphNode","data-provider","setIsVisited","set",
"Term","data-class","Term","constructor",
"Term","data-class","getNumber","get",
"Term","data-class","getOperator","get collaborator",
"Term","data-class","setNumber","set",
"Pair","data-provider small-class","Pair","constructor",
"Pair","data-provider small-class","toString","property",
"Grid","commander boundary","Grid","constructor",
"Grid","commander boundary","copyWithShift","incidental",
"Grid","commander boundary","ensureFit","command collaborator",
"Grid","commander boundary","flip","set collaborator",
"Grid","commander boundary","move","command",
"Grid","commander boundary","toString","property controller",
"Ant","commander","turn","set",
"Ant","commander","move","command",
"Ant","commander","adjustPosition","command",
"Result","data-provider small-class","Result","constructor",
"Result","data-provider small-class","toString","property",
"GraphPoint","data-provider small-class","GraphPoint","constructor",
"GraphPoint","data-provider small-class","toString","property",
"QuestionString","unclassified","QuestionString","constructor",
"QuestionString","unclassified","encode","property collaborator",
"QuestionString","unclassified","encodeTokens","command collaborator",
"QuestionString","unclassified","nextToken","property",
"QuestionString","unclassified","nextToken","unclassified",
"QuestionString","unclassified","hasNextToken","predicate non-void-command",
"QuestionString","unclassified","hasNextTokens","predicate non-void-command",
"QuestionString","unclassified","tokenize","set",
"QuestionString","unclassified","setNextToken","property non-void-command collaborator",
"QuestionString","unclassified","getTagCode","property non-void-command",
"Range","data-provider","Range","constructor",
"Range","data-provider","toString","property",
"Range","data-provider","hashCode","property",
"Range","data-provider","equals","predicate controller",
"Attribute","data-provider small-class","Attribute","constructor",
"Attribute","data-provider small-class","getTagCode","property",
"PositionIterator","data-class small-class","PositionIterator","constructor",
"PositionIterator","data-class small-class","hasNext","predicate",
"PositionIterator","data-class small-class","next","get set factory collaborator",
"FizzBuzzThread","commander small-class","FizzBuzzThread","constructor",
"FizzBuzzThread","commander small-class","print","unclassified",
"FizzBuzzThread","commander small-class","run","set",
"NoLockATM","data-class","NoLockATM","constructor",
