Class Name,Class Stereotype,Method Name,Method Stereotype
"StringEnumValidator<T>","data-provider boundary degenerate","StringEnumValidator","constructor",
"StringEnumValidator<T>","data-provider boundary degenerate","IsValid","predicate wrapper",
"StringEnumValidator<T>","data-provider boundary degenerate","CheckTypeIsEnum","wrapper stateless",
"StringEnumValidator<T>","data-provider boundary degenerate","GetDefaultMessageTemplate","wrapper stateless",
"ScalePrecisionValidator<T>","entity boundary","ScalePrecisionValidator","constructor",
"ScalePrecisionValidator<T>","entity boundary","IsValid","predicate non-void-command collaborator",
"ScalePrecisionValidator<T>","entity boundary","Init","command",
"ScalePrecisionValidator<T>","entity boundary","GetScale","property wrapper",
"ScalePrecisionValidator<T>","entity boundary","GetPrecision","property wrapper",
"ScalePrecisionValidator<T>","entity boundary","GetDefaultMessageTemplate","property wrapper",
"RangeValidator<T,TProperty>","data-provider","RangeValidator","constructor",
"RangeValidator<T,TProperty>","data-provider","IsValid","predicate controller",
"RangeValidator<T,TProperty>","data-provider","Compare","property non-void-command collaborator",
"RangeValidator<T,TProperty>","data-provider","GetDefaultMessageTemplate","property wrapper",
"PropertyValidator<T,TProperty>","boundary degenerate small-class","Localized","wrapper stateless",
"DerivedValidatorFactory","data-provider boundary small-class","DerivedValidatorFactory","constructor",
"DerivedValidatorFactory","data-provider boundary small-class","DerivedValidatorFactory","constructor",
"DerivedValidatorFactory","data-provider boundary small-class","GetValidator","property wrapper",
"PolymorphicValidator<T,TProperty>","boundary","PolymorphicValidator","constructor",
"PolymorphicValidator<T,TProperty>","boundary","Add<TDerived>","property set collaborator",
"PolymorphicValidator<T,TProperty>","boundary","Add<TDerived>","property set collaborator",
"PolymorphicValidator<T,TProperty>","boundary","Add<TDerived>","property set collaborator",
"PolymorphicValidator<T,TProperty>","boundary","Add","property set collaborator",
"PolymorphicValidator<T,TProperty>","boundary","GetValidator","wrapper stateless",
"PolymorphicValidator<T,TProperty>","boundary","GetSelector","get factory wrapper",
"NullValidator<T,TProperty>","data-provider boundary small-class","IsValid","collaborator incidental",
"NullValidator<T,TProperty>","data-provider boundary small-class","GetDefaultMessageTemplate","property wrapper",
"NotNullValidator<T,TProperty>","data-provider boundary small-class","IsValid","collaborator incidental",
"NotNullValidator<T,TProperty>","data-provider boundary small-class","GetDefaultMessageTemplate","property wrapper",
"NotEqualValidator<T,TProperty>","entity data-provider boundary","NotEqualValidator","constructor",
"NotEqualValidator<T,TProperty>","entity data-provider boundary","NotEqualValidator","constructor",
"NotEqualValidator<T,TProperty>","entity data-provider boundary","IsValid","predicate non-void-command collaborator",
"NotEqualValidator<T,TProperty>","entity data-provider boundary","GetComparisonValue","get property wrapper",
"NotEqualValidator<T,TProperty>","entity data-provider boundary","Compare","predicate non-void-command collaborator",
"NotEqualValidator<T,TProperty>","entity data-provider boundary","GetDefaultMessageTemplate","property wrapper",
"LessThanValidator<T,TProperty>","small-class","LessThanValidator","constructor",
"LessThanValidator<T,TProperty>","small-class","LessThanValidator","constructor",
"LessThanValidator<T,TProperty>","small-class","LessThanValidator","constructor",
"LessThanValidator<T,TProperty>","small-class","IsValid","controller stateless",
"LessThanValidator<T,TProperty>","small-class","GetDefaultMessageTemplate","property wrapper",
"LessThanOrEqualValidator<T,TProperty>","small-class","LessThanOrEqualValidator","constructor",
"LessThanOrEqualValidator<T,TProperty>","small-class","LessThanOrEqualValidator","constructor",
"LessThanOrEqualValidator<T,TProperty>","small-class","LessThanOrEqualValidator","constructor",
"LessThanOrEqualValidator<T,TProperty>","small-class","IsValid","controller stateless",
"LessThanOrEqualValidator<T,TProperty>","small-class","GetDefaultMessageTemplate","property wrapper",
"MinimumLengthValidator<T>","empty","MinimumLengthValidator","constructor",
"MinimumLengthValidator<T>","empty","MinimumLengthValidator","constructor",
"MaximumLengthValidator<T>","data-provider boundary small-class","MaximumLengthValidator","constructor",
"MaximumLengthValidator<T>","data-provider boundary small-class","MaximumLengthValidator","constructor",
"MaximumLengthValidator<T>","data-provider boundary small-class","GetDefaultMessageTemplate","property wrapper",
"LengthValidator<T>","small-class","LengthValidator","constructor",
"LengthValidator<T>","small-class","LengthValidator","constructor",
"LengthValidator<T>","small-class","IsValid","predicate controller",
"LengthValidator<T>","small-class","GetDefaultMessageTemplate","property wrapper",
"InclusiveBetweenValidator<T,TProperty>","data-provider boundary small-class","InclusiveBetweenValidator","constructor",
"InclusiveBetweenValidator<T,TProperty>","data-provider boundary small-class","HasError","predicate wrapper",
"GreaterThanValidator<T,TProperty>","small-class","GreaterThanValidator","constructor",
"GreaterThanValidator<T,TProperty>","small-class","GreaterThanValidator","constructor",
"GreaterThanValidator<T,TProperty>","small-class","GreaterThanValidator","constructor",
"GreaterThanValidator<T,TProperty>","small-class","IsValid","controller stateless",
"GreaterThanValidator<T,TProperty>","small-class","GetDefaultMessageTemplate","property wrapper",
"GreaterThanOrEqualValidator<T,TProperty>","small-class","GreaterThanOrEqualValidator","constructor",
"GreaterThanOrEqualValidator<T,TProperty>","small-class","GreaterThanOrEqualValidator","constructor",
"GreaterThanOrEqualValidator<T,TProperty>","small-class","GreaterThanOrEqualValidator","constructor",
"GreaterThanOrEqualValidator<T,TProperty>","small-class","IsValid","controller stateless",
"GreaterThanOrEqualValidator<T,TProperty>","small-class","GetDefaultMessageTemplate","property wrapper",
"ExclusiveBetweenValidator<T,TProperty>","data-provider boundary small-class","ExclusiveBetweenValidator","constructor",
