Unique Method Stereotype,Method Count
property non-void-command,2
controller stateless,1
void-accessor set collaborator,1
predicate set,2
property,1
get,1
predicate non-void-command collaborator,8
command,11
property set collaborator,2
destructor,13
wrapper,2
constructor,15
set,3
wrapper stateless,5
command collaborator,10
property collaborator,2
void-accessor command collaborator,4
void-accessor command,3
incidental,1
predicate non-void-command,12
predicate wrapper,9
property non-void-command collaborator,5
Total,113
