Class Name,Class Stereotype,Method Name,Method Stereotype
"SmtpMailerTests","pure-controller degenerate","SmtpMailerRenderSucessful","controller stateless",
"SmtpMailerTests","pure-controller degenerate","SmtpMailerRenderWithReplyToSucessful","controller stateless",
"SmtpMailerTests","pure-controller degenerate","SmtpMailerUseAuthentication","controller stateless",
"TestUserWithFields","empty","TestUserWithFields","constructor",
"MailableWithModelFields","commander small-class","MailableWithModelFields","constructor",
"MailableWithModelFields","commander small-class","Build","command",
"GenericHtmlMailable","degenerate small-class","Build","empty",
"CustomMailerTests","degenerate","CustomMailerSucessful","controller stateless",
"CustomMailerTests","degenerate","CustomMailer_GlobalFrom","controller stateless",
"CustomMailerTests","degenerate","CustomMailer_Render","controller stateless",
"CustomMailerTests","degenerate","CustomMailerHasAttachments","wrapper stateless",
"StaticUtcTimeStub","empty","StaticUtcTimeStub","constructor",
"DispatcherStub","boundary degenerate small-class","Broadcast<TEvent>","collaborator incidental",
"SchedulerZonedScheduleTests","pure-controller degenerate small-class","SchedulerRunsZonedIntervals","controller stateless",
"UnscheduleTests","pure-controller degenerate small-class","TestCanUnschedule","controller stateless",
"ScheduleWorkerTests","pure-controller degenerate","ScheduleWorkerSuccessfulWithOneThreadPerWorker","controller stateless",
"ScheduleWorkerTests","pure-controller degenerate","ScheduleWorkerSuccessfulOnMultipleThreadsWithMutiRuns","controller stateless",
"ScheduleWorkerTests","pure-controller degenerate","ScheduleWorkerSuccessfulWithDifferentSchedules","controller stateless",
"SchedulerWeekends","pure-controller degenerate small-class","DailyOnWeekendsOnly","controller stateless",
"SchedulerWeekdays","pure-controller degenerate small-class","DailyOnWeekdaysOnly","controller stateless",
"SchedulerWednesdays","pure-controller degenerate small-class","DailyOnWednesdayOnly","controller stateless",
"SchedulerTuesdays","pure-controller degenerate small-class","DailyOnTuesdaysOnly","controller stateless",
"SchedulerThursdays","pure-controller degenerate small-class","DailyOnThursdaysOnly","controller stateless",
"SchedulerSundays","pure-controller degenerate small-class","DailyOnSundaysOnly","controller stateless",
"SchedulerSaturdays","pure-controller degenerate small-class","DailyOnSaturdaysOnly","controller stateless",
"SchedulerFridays","pure-controller degenerate small-class","DailyOnFridaysOnly","controller stateless",
"OverlappingTests","pure-controller degenerate small-class","LongRunningEventPreventOverlap","controller stateless",
"OverlappingTests","pure-controller degenerate small-class","OverlapNotPrevented","controller stateless",
"InMemoryMutexTests","pure-controller degenerate small-class","InMemoryMutexLocksAndReleases","controller stateless",
"InMemoryMutexTests","pure-controller degenerate small-class","InMemoryMutexCanGetLockAfterTimeoutExpired","controller stateless",
"CancellableInvocableTests","pure-controller degenerate small-class","TestInvocableCanBeCancelled","controller stateless",
"SchedulerWeeklyTests","pure-controller degenerate small-class","ValidDaily","controller stateless",
