Unique Method Stereotype,Method Count
property collaborator,2
collaborator,1
get wrapper,1
factory controller stateless,1
copy-constructor,1
controller,5
collaborator incidental,3
non-void-command collaborator,13
command collaborator,2
get non-void-command collaborator,2
property non-void-command factory collaborator,1
property factory controller,1
property controller,1
controller stateless,240
get collaborator,1
incidental,1
non-void-command factory collaborator,1
property non-void-command collaborator,16
set collaborator,4
property wrapper,7
predicate non-void-command collaborator,1
factory collaborator stateless,2
wrapper,11
property factory wrapper,1
constructor,45
set,1
wrapper stateless,17
command,2
set factory collaborator,1
Total,385
