Method Stereotype,Stereotype Count
get,452
predicate,438
property,927
void-accessor,87
set,452
command,932
non-void-command,646
collaborator,1767
controller,402
wrapper,693
constructor,1162
copy-constructor,326
destructor,275
factory,37
incidental,219
stateless,521
empty,93
unclassified,92
Total,9521
