Unique Method Stereotype,Method Count
get wrapper,18
predicate non-void-command collaborator,3
property non-void-command factory collaborator,3
non-void-command collaborator,1
factory controller stateless,2
controller stateless,2
property controller,2
property set collaborator,1
get non-void-command,1
wrapper,4
command,8
collaborator,1
property set factory collaborator,2
incidental,1
get collaborator,5
constructor,27
set,1
wrapper stateless,23
predicate non-void-command,1
property non-void-command collaborator,9
predicate wrapper,1
property,1
void-accessor command collaborator,2
property factory collaborator,2
predicate controller,1
command collaborator,11
get non-void-command collaborator,2
controller,2
Total,137
