Unique Class Stereotype,Class Count
commander small-class,1
data-provider boundary data-class,1
data-class small-class,1
unclassified,1
empty,49
factory controller small-class,1
commander boundary small-class,1
boundary,4
data-provider small-class,1
entity boundary small-class,1
small-class,1
entity boundary degenerate,1
boundary data-class small-class,1
commander boundary,4
boundary degenerate,1
factory pure-controller degenerate small-class,1
data-provider boundary data-class small-class,5
boundary small-class,1
entity boundary,1
Total,77
