Unique Method Stereotype,Method Count
get property set collaborator,1
void-accessor command,1
property,3
factory stateless,1
get set factory collaborator,1
predicate,4
property factory collaborator,6
factory collaborator incidental,2
get property factory controller,1
property set collaborator,4
stateless,1
collaborator stateless,6
get non-void-command factory collaborator,1
unclassified,2
non-void-command factory,1
get property non-void-command factory collaborator,3
get set collaborator,8
get property non-void-command,1
wrapper stateless,140
get collaborator,47
command collaborator,153
get non-void-command collaborator,24
property wrapper,35
get set,6
wrapper,7
factory collaborator stateless,55
get non-void-command,2
copy-constructor,2
incidental,36
predicate non-void-command collaborator,28
controller,22
predicate controller,4
non-void-command factory collaborator,11
non-void-command collaborator,1
predicate wrapper,4
predicate non-void-command,23
get controller,2
factory controller stateless,18
controller stateless,128
command,47
factory controller,9
empty,10
constructor,142
set,32
predicate set,1
property non-void-command factory collaborator,29
property non-void-command,45
property non-void-command collaborator,440
property controller,23
set collaborator,30
predicate collaborator,1
factory wrapper stateless,9
property factory controller,3
get property non-void-command collaborator,4
collaborator incidental,25
get,41
get wrapper,1
Total,1687
