Class Name,Class Stereotype,Method Name,Method Stereotype
"TransactionalAttribute","commander boundary small-class","OnEntry","set collaborator",
"TransactionalAttribute","commander boundary small-class","OnExit","command collaborator",
"Startup","pure-controller small-class","Startup","constructor",
"Startup","pure-controller small-class","ConfigureServices","controller",
"Startup","pure-controller small-class","Configure","controller stateless",
"SongRepository","empty","SongRepository","constructor",
"SongService","entity boundary","SongService","constructor",
"SongService","entity boundary","Test1","command",
"SongService","entity boundary","Test11","property non-void-command collaborator",
"SongService","entity boundary","Test2","non-void-command collaborator",
"SongService","entity boundary","Test3","property non-void-command collaborator",
"HomeController","pure-controller degenerate small-class","HomeController","copy-constructor",
"HomeController","pure-controller degenerate small-class","Get","controller stateless",
"HomeController","pure-controller degenerate small-class","GetAsync","controller stateless",
