Unique Method Stereotype,Method Count
get non-void-command factory collaborator,1
property set collaborator,1
predicate controller,1
command,1
factory wrapper stateless,2
set collaborator,2
wrapper stateless,2
command collaborator,1
get non-void-command collaborator,1
non-void-command,2
non-void-command collaborator,7
set,2
constructor,32
predicate non-void-command,2
predicate wrapper,1
property non-void-command collaborator,31
non-void-command factory collaborator,6
controller stateless,5
property controller,6
get property non-void-command factory collaborator,1
property,1
factory controller stateless,1
collaborator stateless,2
property non-void-command factory collaborator,11
property factory controller,1
property wrapper,3
predicate non-void-command collaborator,6
Total,132
