Unique Method Stereotype,Method Count
predicate set collaborator,2
factory controller stateless,1
void-accessor controller,2
factory collaborator stateless,2
get set factory,4
factory collaborator incidental,2
void-accessor command collaborator,6
void-accessor collaborator,6
void-accessor,5
get wrapper,3
predicate wrapper,5
predicate,16
collaborator,15
get non-void-command,2
get property non-void-command,1
factory collaborator,2
unclassified,3
command,71
empty,3
get set,3
wrapper,6
destructor,52
predicate collaborator,19
get collaborator,95
set,30
constructor,112
get non-void-command collaborator,1
property wrapper,7
predicate non-void-command,21
command collaborator,109
get property,2
void-accessor wrapper,3
wrapper stateless,27
void-accessor command,3
property non-void-command collaborator,55
set collaborator,63
property controller,13
controller stateless,66
copy-constructor,7
incidental,23
predicate non-void-command collaborator,51
controller,13
predicate set,2
property non-void-command factory collaborator,3
property non-void-command,22
property collaborator,41
get,50
get property non-void-command collaborator,4
collaborator incidental,7
predicate controller,5
property,42
Total,1108
