Class Stereotype,Stereotype Count
entity,162
minimal-entity,6
data-provider,56
commander,440
boundary,537
factory,6
controller,19
pure-controller,37
large-class,2
lazy-class,20
degenerate,182
data-class,17
small-class,163
empty,257
unclassified,89
Total,1993
