Method Stereotype,Stereotype Count
get,1971
predicate,1164
property,3104
void-accessor,81
set,1138
command,2307
non-void-command,1812
collaborator,8547
controller,1687
wrapper,2079
constructor,3543
copy-constructor,376
destructor,615
factory,52
incidental,3372
stateless,2158
empty,305
unclassified,96
Total,34407
