Method Stereotype,Stereotype Count
get,1015
predicate,445
property,1051
void-accessor,72
set,852
command,3540
non-void-command,1292
collaborator,3366
controller,605
wrapper,471
constructor,575
copy-constructor,6
destructor,0
factory,285
incidental,376
stateless,659
empty,89
unclassified,1
Total,14700
