Class Name,Class Stereotype,Method Name,Method Stereotype
"Project","unclassified","Project","constructor",
"Project","unclassified","Project","constructor",
"Project","unclassified","Clone","factory collaborator",
"Project","unclassified","updateNewName","set",
"Project","unclassified","ToString","property",
"Project","unclassified","ParsePath","command",
"Preferences","commander boundary small-class","OnGUI","command collaborator",
"ValidateCopiedFoldersIntegrity","empty","ValidateCopiedFoldersIntegrity","constructor",
"ClonesManagerWindow","commander lazy-class small-class","OnGUI","set",
"ClonesManagerWindow","commander lazy-class small-class","get","wrapper stateless",
"CustomArgumentExample","boundary degenerate small-class","Start","wrapper stateless",
"ListOfStringsPreference","unclassified","ListOfStringsPreference","constructor",
"ListOfStringsPreference","unclassified","GetStoredValue","property non-void-command",
"ListOfStringsPreference","unclassified","SetStoredValue","command",
"ListOfStringsPreference","unclassified","ClearStoredValue","wrapper",
"ListOfStringsPreference","unclassified","Serialize","property controller",
"ListOfStringsPreference","unclassified","Deserialize","property controller",
"EditorQuit","empty","EditorQuit","constructor",
"BoolPreference","commander data-class","BoolPreference","constructor",
"BoolPreference","commander data-class","ClearValue","set",
"BoolPreference","commander data-class","get","predicate set",
"BoolPreference","commander data-class","set","set",
"AskFeedbackDialog","empty","AskFeedbackDialog","constructor",
"ParrelSyncSettingsProvider","commander boundary small-class","ParrelSyncSettingsProvider","constructor",
"ParrelSyncSettingsProvider","commander boundary small-class","OnActivate","set collaborator",
"ParrelSyncSettingsProvider","commander boundary small-class","OnGUI","command collaborator",
