Unique Method Stereotype,Method Count
predicate wrapper,2
factory controller stateless,6
get set collaborator,2
set,10
constructor,24
empty,1
command,16
predicate,6
command collaborator,22
get property,1
get set,3
get non-void-command,2
get,26
non-void-command factory,1
get collaborator,5
property non-void-command,9
property collaborator,2
predicate non-void-command,5
property factory collaborator,3
non-void-command factory collaborator,1
predicate controller,2
predicate non-void-command collaborator,8
controller,1
controller stateless,3
set collaborator,2
property non-void-command collaborator,20
property controller,1
wrapper stateless,6
property,4
property factory controller,1
void-accessor command,3
Total,198
