Unique Method Stereotype,Method Count
collaborator stateless,7
get set collaborator,1
get property,1
factory collaborator stateless,1
property factory controller,5
property factory collaborator,2
property,5
factory wrapper,1
factory wrapper stateless,3
get property non-void-command factory,1
property non-void-command factory,1
predicate set collaborator,3
get non-void-command collaborator,1
property wrapper,14
get property factory controller,1
controller stateless,33
property controller,9
set collaborator,32
property non-void-command collaborator,111
predicate non-void-command,44
constructor,189
get property collaborator,1
set,44
command,179
command collaborator,351
wrapper stateless,30
predicate,6
empty,13
factory controller,5
get collaborator,35
predicate non-void-command collaborator,38
controller,18
incidental,3
copy-constructor,5
factory controller stateless,20
wrapper,5
property set collaborator,1
property collaborator,1
property non-void-command,31
property non-void-command factory collaborator,17
get,51
collaborator incidental,5
non-void-command factory collaborator,13
predicate controller,2
Total,1339
