Unique Class Stereotype,Class Count
boundary lazy-class degenerate,1
commander lazy-class small-class,1
entity minimal-entity boundary,1
small-class,7
data-class,1
boundary data-class small-class,1
data-provider data-class small-class,1
factory degenerate small-class,4
factory controller small-class,10
controller small-class,3
unclassified,14
entity,3
commander data-class small-class,1
boundary small-class,1
data-provider boundary data-class small-class,2
boundary degenerate small-class,15
commander boundary data-class small-class,1
entity boundary degenerate,1
commander small-class,5
commander boundary,31
boundary degenerate,20
factory pure-controller degenerate small-class,1
controller,3
commander boundary small-class,36
pure-controller degenerate,1
commander boundary lazy-class,1
entity factory controller,1
degenerate small-class,3
entity small-class,2
empty,155
factory controller,1
commander,8
data-provider boundary small-class,3
entity commander boundary,21
pure-controller degenerate small-class,13
commander boundary lazy-class small-class,1
boundary data-class,4
entity boundary small-class,33
data-class small-class,1
entity boundary,13
degenerate,12
boundary,17
pure-controller small-class,1
pure-controller,1
entity factory controller small-class,2
Total,458
