Method Stereotype,Stereotype Count
get,2351
predicate,678
property,3446
void-accessor,5
set,1927
command,4318
non-void-command,3608
collaborator,6990
controller,2734
wrapper,1069
constructor,1486
copy-constructor,16
destructor,0
factory,809
incidental,970
stateless,3373
empty,421
unclassified,5
Total,34206
