Class Stereotype,Stereotype Count
entity,294
minimal-entity,22
data-provider,121
commander,555
boundary,1008
factory,119
controller,110
pure-controller,348
large-class,1
lazy-class,39
degenerate,920
data-class,134
small-class,1084
empty,666
unclassified,274
Total,5695
