Unique Class Stereotype,Class Count
factory controller small-class,1
boundary small-class,1
pure-controller small-class,3
factory pure-controller degenerate small-class,1
pure-controller degenerate,1
boundary,2
unclassified,1
empty,100
entity minimal-entity boundary,1
boundary lazy-class degenerate,1
data-class small-class,1
degenerate,6
entity boundary,14
pure-controller degenerate small-class,5
commander small-class,6
boundary degenerate,13
commander boundary,2
data-provider boundary small-class,1
commander,3
boundary degenerate small-class,7
degenerate small-class,2
entity boundary small-class,9
small-class,5
Total,186
