Class Stereotype,Stereotype Count
entity,292
minimal-entity,8
data-provider,151
commander,421
boundary,771
factory,58
controller,97
pure-controller,150
large-class,0
lazy-class,35
degenerate,541
data-class,106
small-class,723
empty,701
unclassified,196
Total,4250
