Unique Class Stereotype,Class Count
data-provider small-class,1
factory small-class,1
entity minimal-entity boundary,1
entity degenerate,1
boundary data-class,1
entity,1
data-provider data-class small-class,2
data-provider boundary small-class,1
commander lazy-class degenerate,1
data-provider boundary lazy-class small-class,1
factory controller small-class,4
data-provider boundary data-class small-class,5
boundary data-class small-class,1
data-provider lazy-class degenerate,1
data-provider boundary data-class,5
lazy-class degenerate,1
commander boundary data-class,1
commander degenerate,3
data-provider,41
data-provider boundary,6
entity factory controller small-class,8
factory pure-controller degenerate,1
data-class,10
entity commander boundary,5
pure-controller degenerate small-class,78
degenerate small-class,11
boundary degenerate,20
commander boundary,37
pure-controller degenerate,16
entity small-class,1
commander,31
empty,319
controller small-class,9
unclassified,106
boundary degenerate small-class,28
small-class,32
entity boundary small-class,21
data-class small-class,3
entity boundary,34
entity factory controller degenerate,1
entity data-provider boundary,1
commander boundary small-class,19
boundary lazy-class degenerate,1
controller degenerate,5
factory degenerate small-class,8
data-provider boundary lazy-class degenerate,1
entity boundary degenerate,4
commander small-class,8
controller,5
factory pure-controller degenerate small-class,13
commander boundary degenerate,11
boundary,32
degenerate,54
pure-controller small-class,10
pure-controller,4
commander data-class small-class,1
factory degenerate,2
boundary small-class,3
data-provider data-class,4
Total,1036
