Method Stereotype,Stereotype Count
get,979
predicate,123
property,692
void-accessor,0
set,605
command,712
non-void-command,687
collaborator,1298
controller,658
wrapper,391
constructor,486
copy-constructor,0
destructor,0
factory,182
incidental,115
stateless,958
empty,36
unclassified,3
Total,7925
