Class Stereotype,Stereotype Count
entity,160
minimal-entity,0
data-provider,136
commander,174
boundary,635
factory,37
controller,33
pure-controller,69
large-class,0
lazy-class,20
degenerate,435
data-class,38
small-class,566
empty,455
unclassified,167
Total,2925
