Method Stereotype,Stereotype Count
get,902
predicate,816
property,2531
void-accessor,78
set,525
command,1617
non-void-command,1875
collaborator,4475
controller,1299
wrapper,2046
constructor,985
copy-constructor,32
destructor,5
factory,427
incidental,951
stateless,1746
empty,270
unclassified,15
Total,20595
