Class Name,Class Stereotype,Method Name,Method Stereotype
"ViewerWindow","entity commander boundary","Run","wrapper stateless",
"ViewerWindow","entity commander boundary","RunAndClose","command",
"ViewerWindow","entity commander boundary","PositionWindow","command collaborator",
"ViewerWindow","entity commander boundary","ResizeAndCentreExistingWindow","property non-void-command factory collaborator",
"ViewerWindow","entity commander boundary","ResizeAndCentreNewWindow","factory wrapper stateless",
"ViewerWindow","entity commander boundary","UnloadPlugin","wrapper stateless",
"ViewerWindow","entity commander boundary","BeginShow","command collaborator",
"ViewerWindow","entity commander boundary","SetOpenWithButtonAndPath","wrapper stateless",
"ViewerWindow","entity commander boundary","OnClosing","command collaborator",
"PluginManager","unclassified","PluginManager","constructor",
"PluginManager","unclassified","FindMatch","property non-void-command collaborator",
"PluginManager","unclassified","LoadPlugins","unclassified",
"PluginManager","unclassified","InitLoadedPlugins","command",
"InfoPanel","commander boundary data-class small-class","InfoPanel","constructor",
"InfoPanel","commander boundary data-class small-class","DisplayInfo","set collaborator",
"ViewWindowManager","commander","ViewWindowManager","constructor",
"ViewWindowManager","commander","Dispose","command",
"ViewWindowManager","commander","RunAndClosePreview","command collaborator",
"ViewWindowManager","commander","ClosePreview","command",
"ViewWindowManager","commander","TogglePreview","command",
"ViewWindowManager","commander","RunFocusMonitor","wrapper stateless",
"ViewWindowManager","commander","StopFocusMonitor","wrapper stateless",
"ViewWindowManager","commander","ForgetCurrentWindow","unclassified",
"ViewWindowManager","commander","SwitchPreview","command",
"ViewWindowManager","commander","InvokePreview","collaborator",
"ViewWindowManager","commander","BeginShowNewWindow","command collaborator",
"ViewWindowManager","commander","CurrentPluginFailed","command collaborator",
"ViewWindowManager","commander","InitNewViewerWindow","command",
"PipeServerManager","data-class small-class","PipeServerManager","constructor",
"PipeServerManager","data-class small-class","Dispose","set",
"PipeServerManager","data-class small-class","MessageReceived","predicate set collaborator",
"KeystrokeDispatcher","commander boundary","KeystrokeDispatcher","constructor",
"KeystrokeDispatcher","commander boundary","Dispose","set",
"KeystrokeDispatcher","commander boundary","KeyDownEventHandler","command collaborator",
"KeystrokeDispatcher","commander boundary","KeyUpEventHandler","command collaborator",
"KeystrokeDispatcher","commander boundary","CallViewWindowManagerInvokeRoutine","command",
"KeystrokeDispatcher","commander boundary","InvokeRoutine","wrapper stateless",
"KeystrokeDispatcher","commander boundary","InstallKeyHook","command collaborator",
"WindowStateNormalToThicknessConverter","degenerate small-class","Convert","factory wrapper stateless",
"WindowStateNormalToThicknessConverter","degenerate small-class","ConvertBack","wrapper stateless",
"WindowStateMaximizedToThicknessConverter","degenerate small-class","Convert","factory wrapper stateless",
"WindowStateMaximizedToThicknessConverter","degenerate small-class","ConvertBack","wrapper stateless",
"ScaledValueConverter","boundary degenerate small-class","Convert","wrapper stateless",
"ScaledValueConverter","boundary degenerate small-class","ConvertBack","wrapper stateless",
"BooleanToVisibilityHiddenConverter","boundary degenerate small-class","Convert","collaborator incidental",
"BooleanToVisibilityHiddenConverter","boundary degenerate small-class","IValueConverter.ConvertBack","wrapper stateless",
"BooleanToVisibilityCollapsedConverter","boundary degenerate small-class","Convert","collaborator incidental",
"BooleanToVisibilityCollapsedConverter","boundary degenerate small-class","IValueConverter.ConvertBack","wrapper stateless",
"BooleanToKeyTimeConverter","boundary degenerate small-class","Convert","wrapper stateless",
