Class Stereotype,Stereotype Count
entity,131
minimal-entity,3
data-provider,136
commander,104
boundary,816
factory,1
controller,18
pure-controller,29
large-class,0
lazy-class,32
degenerate,570
data-class,56
small-class,755
empty,82
unclassified,233
Total,2966
