Method Stereotype,Stereotype Count
get,1020
predicate,251
property,1494
void-accessor,528
set,834
command,1815
non-void-command,1000
collaborator,1872
controller,315
wrapper,1036
constructor,950
copy-constructor,12
destructor,604
factory,13
incidental,231
stateless,868
empty,30
unclassified,19
Total,12892
