Method Stereotype,Stereotype Count
get,2327
predicate,770
property,3244
void-accessor,86
set,1110
command,5769
non-void-command,3488
collaborator,6460
controller,1058
wrapper,994
constructor,1731
copy-constructor,57
destructor,0
factory,736
incidental,454
stateless,1388
empty,260
unclassified,1
Total,29933
