Class Name,Class Stereotype,Method Name,Method Stereotype
"StreamTests","commander boundary","setUp","set collaborator"
"StreamTests","commander boundary","tearDown","command"
"StreamTests","commander boundary","testStream","wrapper"
"StreamTests","commander boundary","testInputStream","wrapper"
"ProgressTests","pure-controller small-class","testProgress","controller"
"ProgressTests","pure-controller small-class","testUpload","controller stateless"
"MockitoStuff","pure-controller degenerate small-class","testMock","controller stateless"
"Md5","unclassified","Md5","constructor"
"Md5","unclassified","update","get non-void-command collaborator"
"Md5","unclassified","update","get non-void-command"
"Md5","unclassified","digest","property non-void-command"
"HttpTests","lazy-class degenerate","setUp","command"
"HttpTests","lazy-class degenerate","testString","wrapper stateless"
"HttpTests","lazy-class degenerate","testInputStream","wrapper stateless"
"HttpTests","lazy-class degenerate","testMultipartFileContentType","controller stateless"
"HttpTests","lazy-class degenerate","testStringWithCallback","controller stateless"
"HttpTests","lazy-class degenerate","testJsonObject","controller stateless"
"HttpTests","lazy-class degenerate","testPostJsonObject","controller stateless"
"HttpTests","lazy-class degenerate","testUrlEncodedFormBody","controller stateless"
"HttpTests","lazy-class degenerate","testUrlEncodedFormBodyWithNull","controller stateless"
"HttpTests","lazy-class degenerate","testMultipart","controller stateless"
"HttpTests","lazy-class degenerate","testCookie","controller stateless"
"HttpTests","lazy-class degenerate","testGroupCancel","wrapper stateless"
"HttpTests","lazy-class degenerate","testGson","controller stateless"
"HttpTests","lazy-class degenerate","testProxy","set"
"HttpTests","lazy-class degenerate","testSSLNullRef","wrapper stateless"
"HttpTests","lazy-class degenerate","testPut","controller stateless"
"GsonTests","pure-controller degenerate","testPojoPost","controller stateless"
"GsonTests","pure-controller degenerate","testJunkPayload","controller stateless"
"GsonTests","pure-controller degenerate","testParserCastingSuccess","controller stateless"
"GsonTests","pure-controller degenerate","testParserCastingError","controller stateless"
"GsonTests","pure-controller degenerate","testParserCastingCallbackError","controller stateless"
"GifTests","pure-controller degenerate small-class","testGif","controller stateless"
"SpdyTests","boundary degenerate","testAppEngineSpdy","wrapper stateless"
"SpdyTests","boundary degenerate","testQueryString","wrapper stateless"
"SpdyTests","boundary degenerate","testGoogleSpdy","wrapper stateless"
"FileTests","degenerate","testFileLoader","wrapper stateless"
"FileTests","degenerate","testFileUpload","wrapper stateless"
"FileTests","degenerate","testStrict","controller stateless"
"ExifTests","pure-controller degenerate small-class","testRotated","controller stateless"
