Method Stereotype,Stereotype Count
get,328
predicate,64
property,997
void-accessor,4
set,152
command,1656
non-void-command,895
collaborator,2190
controller,944
wrapper,534
constructor,539
copy-constructor,18
destructor,0
factory,340
incidental,121
stateless,1334
empty,18
unclassified,5
Total,10139
