Class Name,Class Stereotype,Method Name,Method Stereotype
"PublishTask","pure-controller degenerate small-class","Run","controller stateless"
"MakeDistTask","pure-controller degenerate small-class","Run","controller stateless"
"DownloadDependenciesTask","pure-controller degenerate small-class","Run","controller stateless"
"CompileTask","pure-controller degenerate small-class","Run","controller stateless"
"CleanTask","pure-controller degenerate small-class","Run","controller stateless"
"UnityLogSource","commander small-class","UnityLogSource","constructor"
"UnityLogSource","commander small-class","Dispose","set"
"UnityLogSource","commander small-class","UnityLogMessageHandler","wrapper"
"UnityLogSource","commander small-class","UnityLogSource","constructor"
"UnityLogListener","pure-controller small-class","UnityLogListener","constructor"
"UnityLogListener","pure-controller small-class","LogEvent","controller"
"UnityLogListener","pure-controller small-class","Dispose","empty"
"BaseUnityPlugin","empty","BaseUnityPlugin","constructor"
"ManagedIl2CppEnumerable","empty","ManagedIl2CppEnumerable","constructor"
"Il2CppManagedEnumerable","empty","Il2CppManagedEnumerable","constructor"
"Il2CppManagedEnumerable","empty","Il2CppManagedEnumerable","constructor"
"Il2CppManagedEnumerable","empty","Il2CppManagedEnumerable","constructor"
"IL2CPPLogSource","degenerate small-class","IL2CPPLogSource","constructor"
"IL2CPPLogSource","degenerate small-class","Dispose","empty"
"FunchookDetour","commander boundary lazy-class small-class","FunchookDetour","constructor"
"FunchookDetour","commander boundary lazy-class small-class","PrepareImpl","set collaborator"
"FunchookDetour","commander boundary lazy-class small-class","EnsureSuccess","wrapper stateless"
"BaseNativeDetour<T>","commander","BaseNativeDetour","constructor"
"BaseNativeDetour<T>","commander","Dispose","command"
"BaseNativeDetour<T>","commander","Apply","command"
"BaseNativeDetour<T>","commander","Undo","wrapper"
"BaseNativeDetour<T>","commander","Free","set"
"BaseNativeDetour<T>","commander","GenerateTrampoline","get set collaborator"
"BaseNativeDetour<T>","commander","GenerateTrampoline<TDelegate>","property non-void-command collaborator"
"BaseNativeDetour<T>","commander","Prepare","command"
"IL2CPPChainloader","unclassified","Initialize","command collaborator"
"IL2CPPChainloader","unclassified","InitializeLoggers","command"
"IL2CPPChainloader","unclassified","LoadPlugin","controller stateless"
"BepInExLogInterpolatedStringHandler","commander","BepInExLogInterpolatedStringHandler","constructor"
"BepInExLogInterpolatedStringHandler","commander","AppendLiteral","command"
"BepInExLogInterpolatedStringHandler","commander","AppendFormatted<T>","command collaborator"
"BepInExLogInterpolatedStringHandler","commander","AppendFormatted<T>","command"
"BepInExLogInterpolatedStringHandler","commander","AppendFormatted","command"
"BepInExMessageLogInterpolatedStringHandler","empty","BepInExMessageLogInterpolatedStringHandler","constructor"
"PatchDefinition","empty","PatchDefinition","constructor"
"PatchDefinition","empty","PatchDefinition","constructor"
"ThreadingHelper","unclassified","Update","command collaborator"
"ThreadingHelper","unclassified","StartSyncInvoke","set collaborator"
"ThreadingHelper","unclassified","StartAsyncInvoke","wrapper stateless"
"ThreadingHelper","unclassified","ISynchronizeInvoke.BeginInvoke","factory controller stateless"
"ThreadingHelper","unclassified","ISynchronizeInvoke.EndInvoke","controller stateless"
"ThreadingHelper","unclassified","ISynchronizeInvoke.Invoke","property non-void-command collaborator"
"UnityChainloader","commander boundary small-class","Initialize","command collaborator"
"UnityChainloader","commander boundary small-class","InitializeLoggers","command collaborator"
"BepInProcess","empty","BepInProcess","constructor"
"KeyboardShortcut","boundary","KeyboardShortcut","constructor"
"KeyboardShortcut","boundary","KeyboardShortcut","constructor"
"KeyboardShortcut","boundary","KeyboardShortcut","constructor"
"KeyboardShortcut","boundary","Serialize","get property non-void-command"
"KeyboardShortcut","boundary","IsDown","predicate non-void-command collaborator"
"KeyboardShortcut","boundary","IsPressed","predicate non-void-command collaborator"
"KeyboardShortcut","boundary","IsUp","predicate non-void-command collaborator"
"KeyboardShortcut","boundary","ModifierKeyTest","predicate non-void-command collaborator"
"KeyboardShortcut","boundary","ToString","property non-void-command"
"KeyboardShortcut","boundary","GetHashCode","property non-void-command"
"BepInIncompatibility","empty","BepInIncompatibility","constructor"
"ConfigEntryBase","entity commander boundary","ConfigEntryBase","constructor"
"ConfigEntryBase","entity commander boundary","SetSerializedValue","set collaborator"
"ConfigEntryBase","entity commander boundary","ClampValue<T>","property non-void-command collaborator"
"ConfigEntryBase","entity commander boundary","WriteDescription","command collaborator"
"DistributionTarget","empty","DistributionTarget","constructor"
"DistributionTarget","empty","DistributionTarget","constructor"
"ConsoleLogListener","pure-controller degenerate small-class","LogEvent","controller stateless"
"ConsoleLogListener","pure-controller degenerate small-class","Dispose","empty"
"BepInDependency","commander boundary small-class","BepInDependency","constructor"
"BepInDependency","commander boundary small-class","BepInDependency","constructor"
"BepInDependency","commander boundary small-class","ICacheable.Save","wrapper"
"BepInDependency","commander boundary small-class","ICacheable.Load","command collaborator"
"PluginInfo","commander boundary small-class","ICacheable.Save","command collaborator"
"PluginInfo","commander boundary small-class","ICacheable.Load","command collaborator"
"BasePlugin","empty","BasePlugin","constructor"
"BasePlugin","empty","BasePlugin","constructor"
"TraceLogSource","commander boundary small-class","TraceLogSource","constructor"
"TraceLogSource","commander boundary small-class","TraceEvent","command collaborator"
"EntrypointPatcher","small-class","PatchEntrypoint","predicate set collaborator"
"EntrypointPatcher","small-class","Finalizer","command"
"WindowsConsoleDriver","boundary","Initialize","command"
"WindowsConsoleDriver","boundary","CreateConsole","command collaborator"
"WindowsConsoleDriver","boundary","DetachConsole","command"
"WindowsConsoleDriver","boundary","SetConsoleColor","collaborator incidental"
"WindowsConsoleDriver","boundary","GetOutHandle","incidental"
"WindowsConsoleDriver","boundary","get","property wrapper"
"WindowsConsoleDriver","boundary","get","property wrapper"
"LinuxConsoleDriver","commander","LinuxConsoleDriver","constructor"
"LinuxConsoleDriver","commander","PreventClose","empty"
"LinuxConsoleDriver","commander","Initialize","command collaborator"
"LinuxConsoleDriver","commander","SetConsoleColor","command collaborator"
"LinuxConsoleDriver","commander","SetConsoleTitle","unclassified"
"BepInExLoggerProvider","small-class","Dispose","command collaborator"
"BepInExLoggerProvider","small-class","CreateLogger","non-void-command factory collaborator"
"PatcherPluginInfoAttribute","empty","PatcherPluginInfoAttribute","constructor"
"AcceptableValueList<T>","data-provider boundary data-class small-class","AcceptableValueList","constructor"
"AcceptableValueList<T>","data-provider boundary data-class small-class","Clamp","get property wrapper"
"IL2CPPUnityLogSource","small-class","IL2CPPUnityLogSource","constructor"
"IL2CPPUnityLogSource","small-class","Dispose","empty"
"IL2CPPUnityLogSource","small-class","UnityLogCallback","wrapper"
"AcceptableValueBase","empty","AcceptableValueBase","constructor"
"PushNuGetTask","pure-controller degenerate small-class","Run","controller stateless"
"ConfigDescription","empty","ConfigDescription","constructor"
"ConfigEntry<T>","commander boundary data-class small-class","ConfigEntry","constructor"
"ConfigEntry<T>","commander boundary data-class small-class","set","set collaborator"
"AcceptableValueRange<T>","entity boundary data-class small-class","AcceptableValueRange","constructor"
"AcceptableValueRange<T>","entity boundary data-class small-class","Clamp","get property non-void-command collaborator"
"ConsoleEncoding","entity boundary","ExpandByteBuffer","set"
"ConsoleEncoding","entity boundary","ExpandCharBuffer","set"
"ConsoleEncoding","entity boundary","ReadByteBuffer","void-accessor collaborator"
"ConsoleEncoding","entity boundary","ReadCharBuffer","void-accessor collaborator"
"ConsoleEncoding","entity boundary","WriteByteBuffer","set collaborator"
"ConsoleEncoding","entity boundary","WriteCharBuffer","set collaborator"
"ConsoleEncoding","entity boundary","ConsoleEncoding","constructor"
"ConsoleEncoding","entity boundary","GetByteCount","property non-void-command collaborator"
"ConsoleEncoding","entity boundary","GetBytes","property non-void-command collaborator"
"ConsoleEncoding","entity boundary","GetCharCount","property non-void-command collaborator"
"ConsoleEncoding","entity boundary","GetChars","property non-void-command collaborator"
"UnixStream","unclassified","UnixStream","constructor"
"UnixStream","unclassified","Read","property controller"
"UnixStream","unclassified","Write","controller"
"UnixStream","unclassified","Dispose","command"
"UnixStream","unclassified","~UnixStream","destructor"
"BaseChainloader<TPlugin>","lazy-class degenerate","Initialize","set"
"BaseChainloader<TPlugin>","lazy-class degenerate","InitializeLoggers","wrapper stateless"
"BaseChainloader<TPlugin>","lazy-class degenerate","DiscoverPluginsFrom","controller stateless"
"BaseChainloader<TPlugin>","lazy-class degenerate","DiscoverPlugins","wrapper stateless"
"BaseChainloader<TPlugin>","lazy-class degenerate","ModifyLoadOrder","controller stateless"
"BepInPlugin","empty","BepInPlugin","constructor"
"BepInExInfoLogInterpolatedStringHandler","empty","BepInExInfoLogInterpolatedStringHandler","constructor"
"SettingChangedEventArgs","empty","SettingChangedEventArgs","constructor"
"BuildContext","empty","BuildContext","constructor"
"Il2CppManagedEnumerator","empty","Il2CppManagedEnumerator","constructor"
"Il2CppManagedEnumerator","empty","Il2CppManagedEnumerator","constructor"
"Il2CppManagedEnumerator","empty","Il2CppManagedEnumerator","constructor"
"BepInExDebugLogInterpolatedStringHandler","empty","BepInExDebugLogInterpolatedStringHandler","constructor"
"ConfigFile","boundary","ConfigFile","constructor"
"ConfigFile","boundary","ConfigFile","constructor"
"ConfigFile","boundary","ICollection<KeyValuePair<ConfigDefinition,ConfigEntryBase>>.Add","command collaborator"
"ConfigFile","boundary","Contains","predicate non-void-command collaborator"
"ConfigFile","boundary","ICollection<KeyValuePair<ConfigDefinition,ConfigEntryBase>>.CopyTo","command"
"ConfigFile","boundary","ICollection<KeyValuePair<ConfigDefinition,ConfigEntryBase>>.Remove","predicate non-void-command collaborator"
