Unique Method Stereotype,Method Count
predicate wrapper,1
get set collaborator,1
factory controller stateless,1
predicate controller,1
non-void-command factory collaborator,1
get property wrapper,1
command collaborator,19
empty,10
command,15
unclassified,1
wrapper,5
destructor,2
wrapper stateless,6
get property collaborator,1
set,6
constructor,67
controller stateless,12
property non-void-command collaborator,12
set collaborator,8
property controller,1
get property non-void-command,1
property wrapper,2
property non-void-command factory collaborator,1
property non-void-command,2
predicate set collaborator,1
property,1
controller,4
predicate non-void-command collaborator,10
incidental,1
get collaborator,2
collaborator incidental,1
get property non-void-command collaborator,1
void-accessor collaborator,2
Total,200
