Method Stereotype,Stereotype Count
get,423
predicate,501
property,1672
void-accessor,405
set,967
command,2414
non-void-command,1376
collaborator,4220
controller,2487
wrapper,2750
constructor,2171
copy-constructor,82
destructor,11
factory,685
incidental,348
stateless,3917
empty,260
unclassified,12
Total,24701
