Unique Method Stereotype,Method Count
get property factory controller,1
get property factory wrapper,1
property set factory collaborator,1
property factory collaborator,1
get property non-void-command collaborator,4
predicate set collaborator,3
property non-void-command factory collaborator,22
stateless,1
property collaborator,77
property non-void-command,103
predicate set,1
get set collaborator,5
set collaborator,16
property controller,29
property non-void-command collaborator,2288
wrapper stateless,615
property set,8
set,72
constructor,785
property factory wrapper,2
command,246
get collaborator,29
incidental,37
controller,12
void-accessor command collaborator,41
copy-constructor,25
void-accessor collaborator,11
property wrapper,137
get non-void-command collaborator,6
controller stateless,121
non-void-command factory collaborator,3
predicate wrapper,18
void-accessor wrapper,9
predicate non-void-command,41
factory wrapper stateless,12
void-accessor,2
predicate collaborator,10
collaborator incidental,147
get,58
factory collaborator stateless,5
get set factory,1
property set collaborator,42
destructor,473
predicate non-void-command collaborator,22
wrapper,26
get set,5
get property wrapper,11
non-void-command collaborator,9
get non-void-command,11
factory controller stateless,3
void-accessor command,49
void-accessor controller,11
command collaborator,102
property,30
predicate,34
get wrapper,8
unclassified,8
get property set,1
get property,7
empty,9
void-accessor set,2
factory incidental,1
property command collaborator,1
get property collaborator,3
void-accessor set collaborator,5
get property non-void-command,4
collaborator,1
Total,5884
