Method Stereotype,Stereotype Count
get,129
predicate,147
property,1672
void-accessor,0
set,79
command,5587
non-void-command,1627
collaborator,2177
controller,903
wrapper,1384
constructor,335
copy-constructor,2
destructor,0
factory,123
incidental,529
stateless,2153
empty,262
unclassified,12
Total,17121
