Method Stereotype,Stereotype Count
get,83
predicate,94
property,243
void-accessor,26
set,64
command,425
non-void-command,258
collaborator,385
controller,381
wrapper,719
constructor,473
copy-constructor,10
destructor,0
factory,45
incidental,39
stateless,1022
empty,3
unclassified,10
Total,4280
