Class Name,Class Stereotype,Method Name,Method Stereotype
"SecurityChecker","unclassified","SecurityChecker","constructor"
"SecurityChecker","unclassified","verifyOpt","property non-void-command collaborator"
"SecurityChecker","unclassified","saveOptSig","command collaborator"
"SecurityChecker","unclassified","verifyApk","property non-void-command collaborator"
"SecurityChecker","unclassified","loadDigestes","controller stateless"
"SecurityChecker","unclassified","check","property controller"
"SecurityChecker","unclassified","getFileMD5","property controller"
"SecurityChecker","unclassified","saveFingerprint","command collaborator"
"SecurityChecker","unclassified","getFingerprint","property non-void-command collaborator"
"SecurityChecker","unclassified","init","command collaborator"
"PatchManager","commander boundary","PatchManager","constructor"
"PatchManager","commander boundary","init","command collaborator"
"PatchManager","commander boundary","initPatchs","command collaborator"
"PatchManager","commander boundary","addPatch","non-void-command factory collaborator"
"PatchManager","commander boundary","cleanPatch","command collaborator"
"PatchManager","commander boundary","addPatch","command collaborator"
"PatchManager","commander boundary","removeAllPatch","command collaborator"
"PatchManager","commander boundary","loadPatch","command collaborator"
"PatchManager","commander boundary","loadPatch","command collaborator"
"PatchManager","commander boundary","loadPatch","command collaborator"
"AndFixManager","commander boundary","AndFixManager","constructor"
"AndFixManager","commander boundary","removeOptFile","controller"
"AndFixManager","commander boundary","fix","non-void-command collaborator"
"AndFixManager","commander boundary","fix","property non-void-command collaborator"
"AndFixManager","commander boundary","fixClass","command collaborator"
"AndFixManager","commander boundary","replaceMethod","command collaborator"
"O","data-provider boundary data-class small-class","O","constructor"
"O","data-provider boundary data-class small-class","toString","get collaborator"
"Fix","entity boundary small-class","b","property non-void-command collaborator"
"Fix","entity boundary small-class","c","collaborator incidental"
"A","small-class","b","property non-void-command collaborator"
"A","small-class","getI","get"
