Method Stereotype,Stereotype Count
get,429
predicate,392
property,1482
void-accessor,51
set,736
command,5152
non-void-command,2339
collaborator,6393
controller,973
wrapper,1927
constructor,1293
copy-constructor,53
destructor,4
factory,608
incidental,413
stateless,1451
empty,157
unclassified,13
Total,23866
