Method Stereotype,Stereotype Count
get,885
predicate,357
property,1956
void-accessor,1
set,331
command,718
non-void-command,2269
collaborator,3044
controller,437
wrapper,633
constructor,633
copy-constructor,10
destructor,0
factory,323
incidental,307
stateless,784
empty,61
unclassified,2
Total,12751
