Class Stereotype,Stereotype Count
entity,217
minimal-entity,5
data-provider,67
commander,95
boundary,481
factory,20
controller,31
pure-controller,59
large-class,0
lazy-class,20
degenerate,238
data-class,46
small-class,340
empty,238
unclassified,63
Total,1920
