Class Name,Class Stereotype,Method Name,Method Stereotype
"PartitionArgsByEscape","commander boundary small-class","handle","command collaborator"
"TestInliner","lazy-class small-class","getKey","get"
"TestInliner","lazy-class small-class","handle","controller stateless"
"TestOutliner","boundary","getKey","get"
"TestOutliner","boundary","handle","command collaborator"
"TestOutliner","boundary","handle","command collaborator"
"CIRCoreTest","commander small-class","SetUp","command"
"SrcObject","boundary data-class small-class","SrcObject","constructor"
"SrcObject","boundary data-class small-class","SrcObject","copy-constructor"
"SrcObject","boundary data-class small-class","getSrcInfo","get collaborator"
"SrcObject","boundary data-class small-class","setSrcInfo","set collaborator"
"GCMapAllocator","boundary degenerate small-class","GCMapAllocator","copy-constructor"
"GCMapAllocator","boundary degenerate small-class","allocate","wrapper stateless"
"GCMapAllocator","boundary degenerate small-class","deallocate","wrapper stateless"
"KeyHash","boundary degenerate small-class","operator()","wrapper stateless"
"EscapeValidator","small-class","getKey","get"
"EscapeValidator","small-class","EscapeValidator","constructor"
"EscapeValidator","small-class","run","controller"
"ASTVisitor","commander boundary","ASTVisitor::defaultVisit","empty"
"ASTVisitor","commander boundary","ASTVisitor::defaultVisit","empty"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
"ASTVisitor","commander boundary","ASTVisitor::visit","command collaborator"
