Unique Class Stereotype,Class Count
entity minimal-entity boundary,1
pure-controller degenerate small-class,1
entity boundary,1
lazy-class,1
boundary,1
boundary lazy-class,1
degenerate,1
commander small-class,2
degenerate small-class,1
commander,7
data-provider data-class small-class,1
empty,49
unclassified,1
commander boundary small-class,2
data-provider boundary,1
boundary small-class,1
commander boundary degenerate,1
entity commander boundary,1
boundary degenerate,1
commander boundary,6
entity data-provider boundary,1
small-class,1
entity boundary small-class,2
Total,85
