Class Stereotype,Stereotype Count
entity,1193
minimal-entity,43
data-provider,1133
commander,2802
boundary,5252
factory,414
controller,523
pure-controller,1142
large-class,8
lazy-class,114
degenerate,3759
data-class,1014
small-class,6754
empty,2962
unclassified,738
Total,27851
