Method Stereotype,Stereotype Count
get,7793
predicate,1448
property,12416
void-accessor,216
set,3184
command,11327
non-void-command,12958
collaborator,22270
controller,7057
wrapper,7070
constructor,4967
copy-constructor,77
destructor,0
factory,3391
incidental,3654
stateless,12196
empty,584
unclassified,35
Total,110643
