Unique Method Stereotype,Method Count
void-accessor command collaborator,1
factory collaborator stateless,1
stateless,1
property set collaborator,1
get non-void-command factory collaborator,2
get predicate non-void-command,1
predicate wrapper,2
predicate,6
empty,2
get property,4
get set factory collaborator,1
get collaborator,22
predicate non-void-command,17
property controller,5
property non-void-command collaborator,38
set collaborator,13
command collaborator,109
property wrapper,13
get non-void-command collaborator,10
wrapper stateless,23
constructor,83
get property collaborator,1
set,22
command,174
get property non-void-command factory collaborator,1
unclassified,4
property factory controller,2
wrapper,19
get property wrapper,2
get non-void-command,3
incidental,13
predicate non-void-command collaborator,11
controller,36
controller stateless,25
property non-void-command factory collaborator,7
property non-void-command,62
factory controller stateless,2
property factory collaborator,1
non-void-command factory collaborator,4
predicate controller,6
property,7
get property non-void-command,8
collaborator,2
get property non-void-command collaborator,1
get,28
collaborator incidental,3
Total,799
