Unique Method Stereotype,Method Count
get wrapper,1
void-accessor controller,1
get property set collaborator,3
get property wrapper,2
get non-void-command,2
property factory collaborator,1
get set collaborator,11
get property non-void-command,1
property set collaborator,6
stateless,13
get property set factory collaborator,1
collaborator stateless,9
predicate set collaborator,3
predicate non-void-command,13
property set factory collaborator,1
non-void-command collaborator,1
predicate wrapper,6
get set factory collaborator,8
predicate,50
get collaborator,84
get set,1
wrapper,7
predicate collaborator,8
non-void-command factory collaborator,3
predicate controller,3
get property non-void-command collaborator,1
get,139
collaborator incidental,2
set,64
constructor,122
wrapper stateless,13
command,61
factory controller,1
empty,6
unclassified,4
command collaborator,127
get non-void-command collaborator,1
property wrapper,10
collaborator,3
non-void-command,4
property,26
property non-void-command collaborator,48
set collaborator,52
property controller,16
controller stateless,5
property non-void-command factory collaborator,2
property collaborator,32
property non-void-command,19
controller,2
incidental,15
predicate non-void-command collaborator,37
copy-constructor,4
Total,1055
