Class Name,Class Stereotype,Method Name,Method Stereotype
"CommandLineTool","commander","ExitWithUsageInstructions","unclassified",
"CommandLineTool","commander","CommandLineTool","constructor",
"CommandLineTool","commander","OnExit","wrapper stateless",
"CommandLineTool","commander","OnError","command collaborator",
"CommandLineTool","commander","PrintIssues","wrapper stateless",
"CommandLineTool","commander","PrintAllMessages","command",
"CommandLineTool","commander","ProcessArguments","predicate non-void-command",
"CommandLinePlayer","entity commander boundary","CommandLinePlayer","constructor",
"CommandLinePlayer","entity commander boundary","Begin","command collaborator",
"CommandLinePlayer","entity commander boundary","EvaluateStory","command collaborator",
"CommandLinePlayer","entity commander boundary","OnStoryError","command collaborator",
"CommandLinePlayer","entity commander boundary","ReadCommandLineInput","property non-void-command factory collaborator",
"VariablesState","boundary","StartVariableObservation","command",
"VariablesState","boundary","CompleteVariableObservation","property non-void-command factory collaborator",
"VariablesState","boundary","NotifyObservers","wrapper stateless",
"VariablesState","boundary","System.Collections.IEnumerable.GetEnumerator","property non-void-command collaborator",
"VariablesState","boundary","GetEnumerator","property non-void-command collaborator",
"VariablesState","boundary","VariablesState","constructor",
"VariablesState","boundary","ApplyPatch","command collaborator",
"VariablesState","boundary","SetJsonToken","set collaborator",
"VariablesState","boundary","WriteJson","command collaborator",
"VariablesState","boundary","RuntimeObjectsEqual","wrapper stateless",
"VariablesState","boundary","GetVariableWithName","property non-void-command collaborator",
"VariablesState","boundary","TryGetDefaultVariableValue","property non-void-command collaborator",
"VariablesState","boundary","GlobalVariableExistsWithName","predicate non-void-command",
"VariablesState","boundary","GetVariableWithName","property non-void-command collaborator",
"VariablesState","boundary","GetRawVariableWithName","property non-void-command collaborator",
"VariablesState","boundary","ValueAtVariablePointer","property non-void-command collaborator",
"VariablesState","boundary","Assign","command collaborator",
"VariablesState","boundary","SnapshotDefaultGlobals","set",
"VariablesState","boundary","RetainListOriginsForAssignment","controller stateless",
"VariablesState","boundary","SetGlobal","collaborator",
"VariablesState","boundary","ResolveVariablePointer","property non-void-command factory collaborator",
"VariablesState","boundary","GetContextIndexOfVariableNamed","get property non-void-command",
"VariablesState","boundary","get","get collaborator",
"VariablesState","boundary","set","set collaborator",
"VariablesState","boundary","get","property non-void-command collaborator",
"VariablesState","boundary","set","non-void-command collaborator",
"ListValue","unclassified","Cast","property factory controller",
"ListValue","unclassified","ListValue","constructor",
"ListValue","unclassified","ListValue","constructor",
"ListValue","unclassified","ListValue","constructor",
"ListValue","unclassified","get","collaborator incidental",
"ListValue","unclassified","get","predicate",
"DivertTargetValue","boundary lazy-class","DivertTargetValue","constructor",
"DivertTargetValue","boundary lazy-class","DivertTargetValue","constructor",
"DivertTargetValue","boundary lazy-class","Cast","property wrapper",
"DivertTargetValue","boundary lazy-class","ToString","incidental",
"DivertTargetValue","boundary lazy-class","get","get collaborator",
"DivertTargetValue","boundary lazy-class","set","set collaborator",
"DivertTargetValue","boundary lazy-class","get","collaborator incidental",
"DivertTargetValue","boundary lazy-class","get","wrapper stateless",
"FloatValue","entity data-provider boundary","FloatValue","constructor",
"FloatValue","entity data-provider boundary","FloatValue","constructor",
"FloatValue","entity data-provider boundary","Cast","get property non-void-command factory collaborator",
"FloatValue","entity data-provider boundary","get","collaborator incidental",
"FloatValue","entity data-provider boundary","get","predicate",
"Value<T>","small-class","Value","constructor",
"Value<T>","small-class","ToString","property non-void-command",
"Value<T>","small-class","get","property collaborator",
"StoryException","empty","StoryException","constructor",
"StoryException","empty","StoryException","constructor",
"StatePatch","unclassified","StatePatch","copy-constructor",
"StatePatch","unclassified","TryGetGlobal","predicate non-void-command collaborator",
"StatePatch","unclassified","SetGlobal","set collaborator",
"StatePatch","unclassified","AddChangedVariable","command",
"StatePatch","unclassified","TryGetVisitCount","predicate non-void-command",
"StatePatch","unclassified","SetVisitCount","set",
"StatePatch","unclassified","SetTurnIndex","set",
"StatePatch","unclassified","TryGetTurnIndex","predicate non-void-command",
"StatePatch","unclassified","get","get collaborator",
"StatePatch","unclassified","get","get",
"StatePatch","unclassified","get","get collaborator",
"StatePatch","unclassified","get","get collaborator",
"ProfileNode","unclassified","ProfileNode","constructor",
"ProfileNode","unclassified","ProfileNode","constructor",
"ProfileNode","unclassified","AddSample","command",
"ProfileNode","unclassified","AddSample","command",
"ProfileNode","unclassified","AddSampleToNode","command",
"ProfileNode","unclassified","PrintHierarchy","command collaborator",
"ProfileNode","unclassified","Pad","controller stateless",
"ProfileNode","unclassified","ToString","property non-void-command collaborator",
"ProfileNode","unclassified","get","predicate",
"ProfileNode","unclassified","get","property",
"ProfileNode","unclassified","get","property non-void-command collaborator",
"ProfileNode","unclassified","get","property controller",
"SearchResult","data-provider boundary small-class","get","property collaborator",
"SearchResult","data-provider boundary small-class","get","property collaborator",
"Profiler","degenerate","Profiler","constructor",
"Profiler","degenerate","Report","controller stateless",
"Profiler","degenerate","PreContinue","wrapper stateless",
"Profiler","degenerate","PostContinue","wrapper stateless",
"Profiler","degenerate","PreStep","wrapper stateless",
"Profiler","degenerate","Step","controller stateless",
"Profiler","degenerate","PostStep","wrapper stateless",
"Profiler","degenerate","StepLengthReport","controller stateless",
"Profiler","degenerate","get","collaborator incidental",
"Pointer","data-provider","Pointer","constructor",
"Pointer","data-provider","Resolve","get property collaborator",
"Pointer","data-provider","ToString","property non-void-command",
"Pointer","data-provider","get","predicate",
"Pointer","data-provider","get","get property non-void-command collaborator",
"ListDefinitionsOrigin","unclassified","ListDefinitionsOrigin","constructor",
"ListDefinitionsOrigin","unclassified","TryListGetDefinition","predicate non-void-command collaborator",
"ListDefinitionsOrigin","unclassified","FindSingleItemListWithName","property non-void-command collaborator",
"ListDefinitionsOrigin","unclassified","get","property factory controller",
"Json","empty","Json","constructor",
"Value","small-class","Copy","property wrapper",
"Value","small-class","BadCastException","property factory wrapper",
"InkListItem","data-provider","InkListItem","constructor",
"InkListItem","data-provider","InkListItem","constructor",
"InkListItem","data-provider","ToString","incidental",
"InkListItem","data-provider","Equals","predicate non-void-command collaborator",
"InkListItem","data-provider","Equals","predicate",
"InkListItem","data-provider","GetHashCode","property non-void-command",
"InkListItem","data-provider","get","factory wrapper stateless",
"InkListItem","data-provider","get","predicate",
"InkListItem","data-provider","get","property",
"DebugMetadata","small-class","DebugMetadata","constructor",
"DebugMetadata","small-class","Merge","property factory wrapper",
"DebugMetadata","small-class","ToString","property wrapper",
"BoolValue","data-provider","BoolValue","constructor",
"BoolValue","data-provider","BoolValue","constructor",
"BoolValue","data-provider","Cast","property factory wrapper",
"BoolValue","data-provider","ToString","property",
"BoolValue","data-provider","get","collaborator incidental",
"BoolValue","data-provider","get","get",
"ControlCommand","small-class","ControlCommand","constructor",
"ControlCommand","small-class","ControlCommand","constructor",
"ControlCommand","small-class","Copy","property factory wrapper",
"ControlCommand","small-class","ToString","property non-void-command",
"Flow","commander boundary small-class","Flow","constructor",
"Flow","commander boundary small-class","Flow","constructor",
"Flow","commander boundary small-class","WriteJson","command collaborator",
"Flow","commander boundary small-class","LoadFlowChoiceThreads","command collaborator",
"Container","boundary","Container","constructor",
"Container","boundary","AddContent","void-accessor command collaborator",
"Container","boundary","AddContent","command collaborator",
"Container","boundary","InsertContent","void-accessor command",
"Container","boundary","TryAddNamedContent","command collaborator",
"Container","boundary","AddToNamedContentOnly","set collaborator",
"Container","boundary","AddContentsOfContainer","command collaborator",
"Container","boundary","ContentWithPathComponent","get property non-void-command collaborator",
"Container","boundary","ContentAtPath","factory controller stateless",
"Container","boundary","BuildStringOfHierarchy","command collaborator",
"Container","boundary","BuildStringOfHierarchy","property non-void-command collaborator",
"Container","boundary","get","get collaborator",
"Container","boundary","set","non-void-command collaborator",
"Container","boundary","get","property factory controller",
"Container","boundary","set","non-void-command collaborator",
"Container","boundary","get","property collaborator",
"Container","boundary","set","non-void-command collaborator",
"Container","boundary","get","predicate",
"Container","boundary","get","get set collaborator",
"Container","boundary","get","factory controller stateless",
"StoryState","boundary","ToJson","property non-void-command collaborator",
"StoryState","boundary","ToJson","command collaborator",
"StoryState","boundary","LoadJson","command collaborator",
"StoryState","boundary","VisitCountAtPathString","property non-void-command collaborator",
"StoryState","boundary","VisitCountForContainer","property non-void-command collaborator",
"StoryState","boundary","IncrementVisitCountForContainer","command collaborator",
"StoryState","boundary","RecordTurnIndexVisitToContainer","set collaborator",
"StoryState","boundary","TurnsSinceForContainer","property non-void-command collaborator",
"StoryState","boundary","CleanOutputWhitespace","controller stateless",
"StoryState","boundary","StoryState","constructor",
"StoryState","boundary","GoToStart","wrapper",
"StoryState","boundary","SwitchFlow_Internal","command collaborator",
"StoryState","boundary","SwitchToDefaultFlow_Internal","command",
"StoryState","boundary","RemoveFlow_Internal","command",
"StoryState","boundary","CopyAndStartPatching","property factory controller",
"StoryState","boundary","RestoreAfterPatch","command",
"StoryState","boundary","ApplyAnyPatch","command collaborator",
"StoryState","boundary","ApplyCountChanges","controller",
"StoryState","boundary","WriteJson","controller",
"StoryState","boundary","LoadJsonObj","command collaborator",
"StoryState","boundary","ResetErrors","command",
"StoryState","boundary","ResetOutput","command collaborator",
"StoryState","boundary","PushToOutputStream","command collaborator",
"StoryState","boundary","PopFromOutputStream","command",
"StoryState","boundary","TrySplittingHeadTailWhitespace","factory controller stateless",
"StoryState","boundary","PushToOutputStreamIndividual","command collaborator",
"StoryState","boundary","TrimNewlinesFromOutputStream","command collaborator",
"StoryState","boundary","RemoveExistingGlue","command collaborator",
"StoryState","boundary","PushEvaluationStack","command collaborator",
"StoryState","boundary","PopEvaluationStack","property non-void-command collaborator",
"StoryState","boundary","PeekEvaluationStack","get collaborator",
"StoryState","boundary","PopEvaluationStack","property non-void-command collaborator",
"StoryState","boundary","ForceEnd","set",
"StoryState","boundary","TrimWhitespaceFromFunctionEnd","command collaborator",
"StoryState","boundary","PopCallstack","command collaborator",
"StoryState","boundary","SetChosenPath","collaborator",
"StoryState","boundary","StartFunctionEvaluationFromGame","command collaborator",
"StoryState","boundary","PassArgumentsToEvaluationStack","command collaborator",
"StoryState","boundary","TryExitFunctionEvaluationFromGame","predicate set",
