Class Name,Class Stereotype,Method Name,Method Stereotype
"frmExportProfiles","commander boundary","Dispose","command"
"frmExportProfiles","commander boundary","InitializeComponent","command"
"frmExportProfiles","commander boundary","frmExportProfiles","constructor"
"frmExportProfiles","commander boundary","ShowDialog","command collaborator"
"frmExportProfiles","commander boundary","updateProfileList","command"
"frmExportProfiles","commander boundary","btnCancel_Click","wrapper stateless"
"frmExportProfiles","commander boundary","btnSelAll_Click","collaborator"
"frmExportProfiles","commander boundary","btnSelNone_Click","collaborator"
"frmExportProfiles","commander boundary","btnInvertSelection_Click","collaborator"
"frmExportProfiles","commander boundary","btnExport_Click","controller"
"frmExportProfiles","commander boundary","lvProfiles_ItemChecked","set collaborator"
"ShellLink","commander","ShellLink","constructor"
"ShellLink","commander","ShellLink","constructor"
"ShellLink","commander","~ShellLink","destructor"
"ShellLink","commander","Dispose","command"
"ShellLink","commander","Save","command"
"ShellLink","commander","Save","set"
"ShellLink","commander","Open","command"
"ShellLink","commander","Open","command collaborator"
"ShellLink","commander","Open","command"
"ShellLink","commander","get","get"
"ShellLink","commander","set","set"
"ShellLink","commander","get","property non-void-command"
"ShellLink","commander","set","non-void-command"
"ShellLink","commander","get","property non-void-command"
"ShellLink","commander","set","non-void-command"
"ShellLink","commander","get","property non-void-command collaborator"
"ShellLink","commander","set","non-void-command"
"ShellLink","commander","get","property non-void-command collaborator"
"ShellLink","commander","set","non-void-command"
"ShellLink","commander","get","property non-void-command collaborator"
"ShellLink","commander","set","non-void-command"
"ShellLink","commander","get","property non-void-command collaborator"
"ShellLink","commander","set","non-void-command"
"ShellLink","commander","get","property non-void-command collaborator"
"ShellLink","commander","set","non-void-command collaborator"
"ShellLink","commander","get","property non-void-command collaborator"
"ShellLink","commander","set","non-void-command collaborator"
"MessageHelper","boundary degenerate","bringAppToFront","predicate wrapper"
"MessageHelper","boundary degenerate","sendWindowsStringMessage","property wrapper"
"MessageHelper","boundary degenerate","sendWindowsMessage","wrapper stateless"
"MessageHelper","boundary degenerate","getWindowId","wrapper stateless"
"MessageHelper","boundary degenerate","checkIfProcessRunning","wrapper stateless"
"MessageHelper","boundary degenerate","closeProcesses","wrapper stateless"
"MessageHelper","boundary degenerate","startProcess","controller stateless"
"NvapiDrsWrapper","empty","NvapiDrsWrapper","constructor"
"NvapiDrsWrapper","empty","NvapiDrsWrapper","constructor"
"NVDRS_SETTING_UNION","boundary","get","property wrapper"
"NVDRS_SETTING_UNION","boundary","set","set"
"NVDRS_SETTING_UNION","boundary","get","property wrapper"
"NVDRS_SETTING_UNION","boundary","set","set"
"NVDRS_SETTING_UNION","boundary","get","property wrapper"
"NVDRS_SETTING_UNION","boundary","set","set collaborator"
"NVDRS_SETTING_UNION","boundary","get","property wrapper"
"NVDRS_SETTING_UNION","boundary","set","set collaborator"
"NvapiAddApplicationException","empty","NvapiAddApplicationException","constructor"
"SettingValue<T>","data-provider boundary small-class","SettingValue","constructor"
"SettingValue<T>","data-provider boundary small-class","ToString","property wrapper"
"DrsSettingsService","entity boundary","DrsSettingsService","constructor"
"DrsSettingsService","entity boundary","InitBaseProfileSettingIds","property non-void-command collaborator"
"DrsSettingsService","entity boundary","GetDrsProgramPath","property non-void-command collaborator"
"DrsSettingsService","entity boundary","RunDrsInitProcess","command collaborator"
"DrsSettingsService","entity boundary","DeleteAllProfilesHard","command collaborator"
"DrsSettingsService","entity boundary","DeleteProfileHard","command"
"DrsSettingsService","entity boundary","DeleteProfile","command collaborator"
"DrsSettingsService","entity boundary","GetProfileNames","property non-void-command collaborator"
"DrsSettingsService","entity boundary","CreateProfile","command collaborator"
"DrsSettingsService","entity boundary","ResetAllProfilesInternal","command collaborator"
