Class Stereotype,Stereotype Count
entity,385
minimal-entity,15
data-provider,205
commander,582
boundary,738
factory,23
controller,28
pure-controller,34
large-class,1
lazy-class,31
degenerate,150
data-class,48
small-class,215
empty,554
unclassified,292
Total,3301
