Unique Class Stereotype,Class Count
boundary small-class,1
commander data-class small-class,1
entity small-class,1
commander boundary data-class small-class,1
entity boundary,2
boundary degenerate small-class,2
commander,3
commander boundary,2
commander small-class,14
boundary,2
pure-controller degenerate,6
data-class,1
pure-controller degenerate small-class,7
degenerate small-class,7
pure-controller,2
factory degenerate small-class,5
controller degenerate,1
commander boundary small-class,2
data-class small-class,1
degenerate,3
empty,32
unclassified,5
small-class,3
entity boundary small-class,2
Total,106
