Class Name,Class Stereotype,Method Name,Method Stereotype
"InfdevMouse","boundary degenerate","getX","wrapper stateless",
"InfdevMouse","boundary degenerate","getY","wrapper stateless",
"InfdevMouse","boundary degenerate","onGrab","wrapper stateless",
"CropperView","commander boundary","CropperView","constructor",
"CropperView","commander boundary","CropperView","constructor",
"CropperView","commander boundary","CropperView","constructor",
"CropperView","commander boundary","init","command",
"CropperView","commander boundary","dispatchGenericMotionEvent","predicate non-void-command collaborator",
"CropperView","commander boundary","onDraw","command collaborator",
"CropperView","commander boundary","onTouchEvent","predicate non-void-command collaborator",
"CropperView","commander boundary","findPointerIndex","controller stateless",
"CropperView","commander boundary","onSizeChanged","command",
"CropperView","commander boundary","onMeasure","command",
"CropperView","commander boundary","pickDesiredDimension","wrapper stateless",
"CropperView","commander boundary","setCropperBehaviour","set collaborator",
"CropperView","commander boundary","resetTransforms","command",
"CropperView","commander boundary","reset","set",
"CropperView","commander boundary","crop","property non-void-command collaborator",
"SelectAuthFragment","pure-controller small-class","SelectAuthFragment","constructor",
"SelectAuthFragment","pure-controller small-class","onViewCreated","controller",
"QuiltInstallFragment","boundary data-class small-class","QuiltInstallFragment","constructor",
"QuiltInstallFragment","boundary data-class small-class","getListenerProxy","get collaborator",
"QuiltInstallFragment","boundary data-class small-class","setListenerProxy","set collaborator",
"MicrosoftLoginFragment","commander","onCreateView","get collaborator",
"MicrosoftLoginFragment","commander","setWebViewSettings","collaborator",
"MicrosoftLoginFragment","commander","startNewSession","command",
"MicrosoftLoginFragment","commander","restoreWebViewState","command collaborator",
"MicrosoftLoginFragment","commander","onStart","command",
"MicrosoftLoginFragment","commander","onSaveInstanceState","command collaborator",
"MicrosoftLoginFragment","commander","canGoBack","predicate non-void-command",
"MicrosoftLoginFragment","commander","goBack","command",
"GamepadDpad","boundary data-class small-class","convertEvent","property set collaborator",
"LocalLoginFragment","commander boundary data-class small-class","LocalLoginFragment","constructor",
"LocalLoginFragment","commander boundary data-class small-class","onViewCreated","set collaborator",
"OFDownloadPageScraper","lazy-class","runInner","get controller",
"OFDownloadPageScraper","lazy-class","visit","predicate set collaborator",
"OFDownloadPageScraper","lazy-class","isDownloadUrl","controller stateless",
"FabriclikeInstallFragment","commander boundary","FabriclikeInstallFragment","constructor",
"FabriclikeInstallFragment","commander boundary","onAttach","command collaborator",
"FabriclikeInstallFragment","commander boundary","onViewCreated","command collaborator",
"FabriclikeInstallFragment","commander boundary","onStop","command collaborator",
"FabriclikeInstallFragment","commander boundary","onClickStart","command collaborator",
"FabriclikeInstallFragment","commander boundary","onClickRetry","command collaborator",
"FabriclikeInstallFragment","commander boundary","onDownloadFinished","command collaborator",
"FabriclikeInstallFragment","commander boundary","onDataNotAvailable","command collaborator",
"FabriclikeInstallFragment","commander boundary","onDownloadError","command collaborator",
"FabriclikeInstallFragment","commander boundary","cancelFutureChecked","controller stateless",
"FabriclikeInstallFragment","commander boundary","startLoading","command",
"FabriclikeInstallFragment","commander boundary","stopLoading","command",
"FabriclikeInstallFragment","commander boundary","createAdapter","factory controller stateless",
"FabriclikeInstallFragment","commander boundary","onException","command collaborator",
"FabriclikeInstallFragment","commander boundary","onCheckedChanged","command",
"FabriclikeInstallFragment","commander boundary","updateLoaderVersions","set",
"FabriclikeInstallFragment","commander boundary","updateLoaderSpinner","command",
"FabriclikeInstallFragment","commander boundary","updateGameVersions","set",
"FabriclikeInstallFragment","commander boundary","updateGameSpinner","command",
"ControlSubButton","commander","ControlSubButton","constructor",
"ControlSubButton","commander","filterProperties","command",
"ControlSubButton","commander","setVisible","empty",
"ControlSubButton","commander","onGrabState","empty",
"ControlSubButton","commander","setLayoutParams","void-accessor command collaborator",
"ControlSubButton","commander","onTouchEvent","predicate non-void-command collaborator",
"ControlSubButton","commander","cloneButton","wrapper",
"ControlSubButton","commander","removeButton","command",
"ControlSubButton","commander","snapAndAlign","command",
"ControlSubButton","commander","loadEditValues","controller",
"LauncherPreferenceJavaFragment","commander small-class","onCreatePreferences","command collaborator",
"LauncherPreferenceJavaFragment","commander small-class","openMultiRTDialog","unclassified",
"FabriclikeUtils","data-provider boundary","FabriclikeUtils","constructor",
"FabriclikeUtils","data-provider boundary","downloadGameVersions","property wrapper",
"FabriclikeUtils","data-provider boundary","downloadLoaderVersions","property wrapper",
"FabriclikeUtils","data-provider boundary","createJsonDownloadUrl","property wrapper",
"FabriclikeUtils","data-provider boundary","getName","get",
"FabriclikeUtils","data-provider boundary","getIconName","get",
"GamepadRemapPreference","boundary degenerate small-class","GamepadRemapPreference","constructor",
"GamepadRemapPreference","boundary degenerate small-class","GamepadRemapPreference","constructor",
"GamepadRemapPreference","boundary degenerate small-class","init","wrapper stateless",
"ArrayMap<K,V>","boundary","indexOf","property controller",
"ArrayMap<K,V>","boundary","indexOfNull","property wrapper",
"ArrayMap<K,V>","boundary","allocArrays","command collaborator",
"ArrayMap<K,V>","boundary","ArrayMap","constructor",
"ArrayMap<K,V>","boundary","ArrayMap","constructor",
"ArrayMap<K,V>","boundary","ArrayMap","constructor",
"ArrayMap<K,V>","boundary","ArrayMap","copy-constructor",
"ArrayMap<K,V>","boundary","clear","command",
"ArrayMap<K,V>","boundary","erase","set",
"ArrayMap<K,V>","boundary","ensureCapacity","command collaborator",
"ArrayMap<K,V>","boundary","containsKey","predicate non-void-command collaborator",
"ArrayMap<K,V>","boundary","indexOfKey","property non-void-command collaborator",
"ArrayMap<K,V>","boundary","indexOfValue","property controller",
"ArrayMap<K,V>","boundary","containsValue","predicate non-void-command collaborator",
"ArrayMap<K,V>","boundary","get","property non-void-command collaborator",
"ArrayMap<K,V>","boundary","keyAt","property collaborator",
"ArrayMap<K,V>","boundary","valueAt","property collaborator",
"ArrayMap<K,V>","boundary","setValueAt","property set collaborator",
"ArrayMap<K,V>","boundary","isEmpty","predicate",
"ArrayMap<K,V>","boundary","put","property non-void-command collaborator",
"ArrayMap<K,V>","boundary","append","command collaborator",
"ArrayMap<K,V>","boundary","validate","controller",
"ArrayMap<K,V>","boundary","putAll","collaborator",
"ArrayMap<K,V>","boundary","remove","property non-void-command collaborator",
"ArrayMap<K,V>","boundary","removeAt","property non-void-command collaborator",
"ArrayMap<K,V>","boundary","size","get",
"ArrayMap<K,V>","boundary","equals","predicate non-void-command collaborator",
"ArrayMap<K,V>","boundary","hashCode","property controller",
"ArrayMap<K,V>","boundary","toString","property non-void-command collaborator",
"ArrayMap<K,V>","boundary","getCollection","get property factory collaborator",
"ArrayMap<K,V>","boundary","containsAll","wrapper stateless",
"ArrayMap<K,V>","boundary","putAll","command collaborator",
"ArrayMap<K,V>","boundary","removeAll","wrapper stateless",
"ArrayMap<K,V>","boundary","retainAll","wrapper stateless",
"ArrayMap<K,V>","boundary","entrySet","property non-void-command collaborator",
"ArrayMap<K,V>","boundary","keySet","property non-void-command collaborator",
"ArrayMap<K,V>","boundary","values","property non-void-command collaborator",
"PointerTracker","unclassified","startTracking","command collaborator",
"PointerTracker","unclassified","cancelTracking","set",
