Method Stereotype,Stereotype Count
get,38
predicate,254
property,166
void-accessor,30
set,235
command,811
non-void-command,392
collaborator,980
controller,704
wrapper,468
constructor,244
copy-constructor,8
destructor,0
factory,93
incidental,76
stateless,857
empty,43
unclassified,5
Total,5404
