Class Name,Class Stereotype,Method Name,Method Stereotype
"TitleFixProcessor","controller small-class","TitleFixProcessor","constructor",
"TitleFixProcessor","controller small-class","ProcessCapture","predicate controller",
"UpdateService","unclassified","UpdateService","constructor",
"UpdateService","unclassified","Startup","wrapper",
"UpdateService","unclassified","ShowUpdate","controller",
"UpdateService","unclassified","ProcessFeed","command collaborator",
"ResourceMutex","commander","ResourceMutex","constructor",
"ResourceMutex","commander","Lock","get non-void-command collaborator",
"ResourceMutex","commander","Dispose","command",
"ResourceMutex","commander","~ResourceMutex","destructor",
"ResourceMutex","commander","Dispose","command",
"DocumentContainer","boundary","DocumentContainer","copy-constructor",
"DocumentContainer","boundary","DocumentContainer","constructor",
"DocumentContainer","boundary","ReleaseCom","wrapper stateless",
"DocumentContainer","boundary","Init","command collaborator",
"DocumentContainer","boundary","CorrectFrameLocations","command collaborator",
"DocumentContainer","boundary","ScaleX","property wrapper",
"DocumentContainer","boundary","ScaleY","property wrapper",
"DocumentContainer","boundary","UnscaleX","property wrapper",
"DocumentContainer","boundary","UnscaleY","property wrapper",
"DocumentContainer","boundary","SetAttribute","command",
"DocumentContainer","boundary","SetAttribute","command collaborator",
"DocumentContainer","boundary","GetAttribute","property non-void-command collaborator",
"DocumentContainer","boundary","GetAttributeAsInt","property non-void-command",
"DocumentContainer","boundary","get","property non-void-command collaborator",
"DocumentContainer","boundary","get","get",
"DocumentContainer","boundary","set","set",
"DocumentContainer","boundary","get","get collaborator",
"DocumentContainer","boundary","set","set collaborator",
"DocumentContainer","boundary","get","get collaborator",
"DocumentContainer","boundary","set","set collaborator",
"DocumentContainer","boundary","get","get",
"DocumentContainer","boundary","set","set",
"DocumentContainer","boundary","get","get",
"DocumentContainer","boundary","set","set",
"DocumentContainer","boundary","get","property non-void-command",
"DocumentContainer","boundary","set","non-void-command",
"DocumentContainer","boundary","get","property non-void-command",
"DocumentContainer","boundary","set","non-void-command",
"CopyDataObjectData","empty","CopyDataObjectData","constructor",
"CopyDataChannels","boundary degenerate","GetEnumerator","wrapper stateless",
"CopyDataChannels","boundary degenerate","Add","wrapper",
"CopyDataChannels","boundary degenerate","Remove","wrapper stateless",
"CopyDataChannels","boundary degenerate","Contains","wrapper stateless",
"CopyDataChannels","boundary degenerate","OnClear","command collaborator",
"CopyDataChannels","boundary degenerate","OnRemoveComplete","wrapper stateless",
"CopyDataChannels","boundary degenerate","OnHandleChange","controller stateless",
"CopyDataChannels","boundary degenerate","CopyDataChannels","constructor",
"CopyDataChannels","boundary degenerate","get","collaborator incidental",
"CopyData","commander","WndProc","void-accessor command collaborator",
