Class Stereotype,Stereotype Count
entity,131
minimal-entity,3
data-provider,154
commander,123
boundary,331
factory,0
controller,14
pure-controller,32
large-class,0
lazy-class,14
degenerate,56
data-class,31
small-class,257
empty,134
unclassified,106
Total,1386
