Unique Class Stereotype,Class Count
factory pure-controller small-class,1
data-provider boundary lazy-class degenerate,1
factory degenerate,1
commander data-class small-class,3
entity boundary degenerate,4
boundary degenerate small-class,33
entity commander boundary,30
commander boundary small-class,124
degenerate small-class,40
boundary lazy-class,2
degenerate,46
boundary,129
data-provider data-class,16
boundary small-class,16
entity small-class,5
unclassified,380
controller small-class,6
controller lazy-class small-class,1
data-provider,27
entity boundary,78
commander boundary data-class small-class,6
commander,240
data-class,19
data-provider data-class small-class,48
data-provider boundary data-class small-class,22
boundary degenerate,22
commander boundary,118
small-class,77
entity minimal-entity commander boundary,2
pure-controller small-class,25
factory controller lazy-class data-class small-class,1
lazy-class,6
entity factory controller small-class,4
factory pure-controller degenerate small-class,3
pure-controller,9
controller,6
data-provider lazy-class degenerate,8
boundary data-class small-class,9
data-provider boundary data-class,8
pure-controller degenerate small-class,84
entity boundary small-class,56
minimal-entity commander boundary,3
lazy-class degenerate,17
commander lazy-class,1
commander small-class,103
boundary data-class,3
factory degenerate small-class,12
empty,543
data-provider lazy-class small-class,3
entity,2
commander data-class,1
pure-controller degenerate,33
entity data-provider boundary,7
entity factory controller,1
data-provider boundary lazy-class,1
entity minimal-entity boundary,10
data-provider boundary,10
controller degenerate,9
boundary lazy-class degenerate,2
commander boundary degenerate,5
data-provider small-class,6
commander degenerate,3
data-class small-class,6
minimal-entity boundary,2
factory controller small-class,7
data-provider lazy-class,2
Total,2508
