Unique Class Stereotype,Class Count
data-provider boundary data-class small-class,2
boundary lazy-class degenerate,1
controller degenerate,3
commander boundary small-class,1
entity minimal-entity boundary,3
factory degenerate small-class,3
degenerate small-class,4
boundary lazy-class,1
factory pure-controller degenerate small-class,2
pure-controller degenerate,1
data-provider small-class,3
commander,3
empty,39
entity boundary small-class,11
small-class,10
data-provider boundary small-class,2
lazy-class,1
unclassified,14
controller small-class,3
data-provider boundary,19
boundary,52
degenerate,11
data-class,1
commander data-class small-class,2
boundary small-class,1
factory degenerate,1
data-provider lazy-class degenerate,1
commander boundary,20
boundary degenerate,3
pure-controller degenerate small-class,11
entity commander boundary,11
boundary degenerate small-class,3
boundary data-class,1
minimal-entity boundary,1
entity boundary,48
commander boundary degenerate,1
data-provider,3
entity data-provider boundary,12
commander small-class,3
entity boundary degenerate,4
data-provider boundary lazy-class degenerate,1
data-provider boundary data-class,2
Total,319
