Method Stereotype,Stereotype Count
get,662
predicate,169
property,1005
void-accessor,6
set,290
command,1574
non-void-command,1050
collaborator,1952
controller,949
wrapper,436
constructor,476
copy-constructor,2
destructor,0
factory,224
incidental,194
stateless,1150
empty,71
unclassified,1
Total,10211
