Class Name,Class Stereotype,Method Name,Method Stereotype
"ExampleIntentService","commander small-class","ExampleIntentService","constructor",
"ExampleIntentService","commander small-class","onStart","command",
"ExampleIntentService","commander small-class","onHandleIntent","command collaborator",
"UsePoolThreadSample","degenerate","getDefaultURL","property",
"UsePoolThreadSample","degenerate","isRequestHeadersAllowed","incidental",
"UsePoolThreadSample","degenerate","getSampleTitle","incidental",
"UsePoolThreadSample","degenerate","getResponseHandler","factory wrapper stateless",
"ThreadingTimeoutSample","degenerate","getSampleTitle","incidental",
"ThreadingTimeoutSample","degenerate","isRequestBodyAllowed","incidental",
"ThreadingTimeoutSample","degenerate","isRequestHeadersAllowed","incidental",
"ThreadingTimeoutSample","degenerate","isCancelButtonAllowed","incidental",
"ThreadingTimeoutSample","degenerate","getDefaultURL","property",
"ThreadingTimeoutSample","degenerate","setStatus","command",
"ThreadingTimeoutSample","degenerate","getResponseHandler","property factory collaborator",
"ThreadingTimeoutSample","degenerate","getCounter","get",
"ThreadingTimeoutSample","degenerate","executeSample","controller stateless",
"SecureSocketFactory","data-provider boundary data-class small-class","SecureSocketFactory","constructor",
"SecureSocketFactory","data-provider boundary data-class small-class","getAcceptedIssuers","get collaborator",
"SynchronousClientSample","degenerate","onCreate","command collaborator",
"SynchronousClientSample","degenerate","getSampleTitle","incidental",
"SynchronousClientSample","degenerate","isRequestBodyAllowed","incidental",
"SynchronousClientSample","degenerate","isRequestHeadersAllowed","incidental",
"SynchronousClientSample","degenerate","getDefaultURL","incidental",
"SynchronousClientSample","degenerate","executeSample","property controller",
"SynchronousClientSample","degenerate","getResponseHandler","property factory wrapper",
"SaxSample","lazy-class degenerate","getResponseHandler","get collaborator",
"SaxSample","lazy-class degenerate","getDefaultURL","incidental",
"SaxSample","lazy-class degenerate","isRequestHeadersAllowed","incidental",
"SaxSample","lazy-class degenerate","isRequestBodyAllowed","incidental",
"SaxSample","lazy-class degenerate","getSampleTitle","incidental",
"SaxSample","lazy-class degenerate","executeSample","controller stateless",
"SampleParentActivity","boundary","onCreate","command collaborator",
"SampleParentActivity","boundary","onPrepareOptionsMenu","predicate non-void-command collaborator",
"SampleParentActivity","boundary","onCreateOptionsMenu","predicate non-void-command collaborator",
"SampleParentActivity","boundary","onOptionsItemSelected","predicate non-void-command collaborator",
"SampleParentActivity","boundary","getHttpRequest","collaborator incidental",
"SampleParentActivity","boundary","getRequestHandles","get collaborator",
"SampleParentActivity","boundary","addRequestHandle","command collaborator",
"SampleParentActivity","boundary","showLoggingVerbosityDialog","command collaborator",
"SampleParentActivity","boundary","onRunButtonPressed","command",
"SampleParentActivity","boundary","onCancelButtonPressed","command",
"SampleParentActivity","boundary","getRequestHeadersList","property non-void-command factory collaborator",
"SampleParentActivity","boundary","getRequestHeaders","property non-void-command collaborator",
"SampleParentActivity","boundary","getRequestEntity","property non-void-command factory collaborator",
"SampleParentActivity","boundary","getUrlText","property non-void-command",
"SampleParentActivity","boundary","getUrlText","property non-void-command",
"SampleParentActivity","boundary","getBodyText","property non-void-command",
"SampleParentActivity","boundary","getBodyText","property non-void-command",
"SampleParentActivity","boundary","getHeadersText","property non-void-command",
"SampleParentActivity","boundary","getHeadersText","property non-void-command",
"SampleParentActivity","boundary","debugHeaders","command collaborator",
"SampleParentActivity","boundary","debugThrowable","command collaborator",
"SampleParentActivity","boundary","debugResponse","command",
"SampleParentActivity","boundary","debugStatusCode","command",
"SampleParentActivity","boundary","getColoredView","factory controller stateless",
"SampleParentActivity","boundary","getDefaultHeaders","incidental",
"SampleParentActivity","boundary","addView","command collaborator",
"SampleParentActivity","boundary","clearOutputs","command",
"SampleParentActivity","boundary","isCancelButtonAllowed","incidental",
"SampleParentActivity","boundary","getAsyncHttpClient","get collaborator",
"SampleParentActivity","boundary","setAsyncHttpClient","set collaborator",
"SampleParentActivity","boundary","setHomeAsUpEnabled","wrapper stateless",
"RetryRequestSample","unclassified","onCreate","command collaborator",
"RetryRequestSample","unclassified","onResume","set",
"RetryRequestSample","unclassified","getDefaultURL","property",
"RetryRequestSample","unclassified","getSampleTitle","incidental",
"ResumeDownloadSample","lazy-class degenerate","getDownloadTarget","get set collaborator",
"ResumeDownloadSample","lazy-class degenerate","getResponseHandler","property non-void-command factory collaborator",
"ResumeDownloadSample","lazy-class degenerate","getDefaultHeaders","incidental",
"ResumeDownloadSample","lazy-class degenerate","getDefaultURL","property",
"ResumeDownloadSample","lazy-class degenerate","isRequestHeadersAllowed","incidental",
"ResumeDownloadSample","lazy-class degenerate","isRequestBodyAllowed","incidental",
"ResumeDownloadSample","lazy-class degenerate","getSampleTitle","incidental",
"ResumeDownloadSample","lazy-class degenerate","executeSample","controller stateless",
"RequestParamsDebug","unclassified","getResponseHandler","property factory wrapper",
"RequestParamsDebug","unclassified","onCreate","command collaborator",
"RequestParamsDebug","unclassified","getDefaultURL","property",
"RequestParamsDebug","unclassified","isRequestHeadersAllowed","incidental",
"RequestParamsDebug","unclassified","isRequestBodyAllowed","incidental",
"RequestParamsDebug","unclassified","getSampleTitle","incidental",
"RequestParamsDebug","unclassified","executeSample","property non-void-command collaborator",
"RequestParamsDebug","unclassified","getRequestParams","property non-void-command factory collaborator",
"Redirect302Sample","entity boundary","onCreateOptionsMenu","predicate non-void-command collaborator",
"Redirect302Sample","entity boundary","onPrepareOptionsMenu","predicate non-void-command collaborator",
"Redirect302Sample","entity boundary","onOptionsItemSelected","predicate non-void-command collaborator",
"Redirect302Sample","entity boundary","getDefaultURL","property",
"Redirect302Sample","entity boundary","getSampleTitle","incidental",
"Redirect302Sample","entity boundary","getAsyncHttpClient","property non-void-command collaborator",
"RangeResponseSample","unclassified","onCreate","set collaborator",
"RangeResponseSample","unclassified","onDestroy","command",
"RangeResponseSample","unclassified","isRequestHeadersAllowed","incidental",
"RangeResponseSample","unclassified","getDefaultURL","incidental",
"RangeResponseSample","unclassified","getSampleTitle","incidental",
"RangeResponseSample","unclassified","executeSample","property controller",
"RangeResponseSample","unclassified","sendNextRangeRequest","command",
"RangeResponseSample","unclassified","getResponseHandler","property non-void-command factory collaborator",
"PutSample","degenerate","executeSample","controller stateless",
"PutSample","degenerate","getSampleTitle","incidental",
"PutSample","degenerate","isRequestBodyAllowed","incidental",
"PutSample","degenerate","isRequestHeadersAllowed","incidental",
"PutSample","degenerate","getDefaultURL","property",
"PutSample","degenerate","getResponseHandler","property factory wrapper",
"RequestParams","commander","RequestParams","constructor",
"RequestParams","commander","RequestParams","constructor",
"RequestParams","commander","RequestParams","constructor",
"RequestParams","commander","RequestParams","constructor",
"RequestParams","commander","setContentEncoding","set",
"RequestParams","commander","setForceMultipartEntityContentType","set",
"RequestParams","commander","put","command",
"RequestParams","commander","put","command collaborator",
"RequestParams","commander","put","command collaborator",
"RequestParams","commander","put","command collaborator",
"RequestParams","commander","put","command collaborator",
"RequestParams","commander","put","command",
"RequestParams","commander","put","command",
"RequestParams","commander","put","command collaborator",
"RequestParams","commander","put","command",
"RequestParams","commander","put","command",
"RequestParams","commander","put","command",
"RequestParams","commander","put","command collaborator",
"RequestParams","commander","put","command",
"RequestParams","commander","put","command",
"RequestParams","commander","add","command collaborator",
"RequestParams","commander","remove","command",
"RequestParams","commander","has","predicate non-void-command",
"RequestParams","commander","toString","property non-void-command collaborator",
"RequestParams","commander","setHttpEntityIsRepeatable","set",
"RequestParams","commander","setUseJsonStreamer","set",
"RequestParams","commander","setElapsedFieldInJsonStreamer","set",
"RequestParams","commander","setAutoCloseInputStreams","set",
"RequestParams","commander","getEntity","property non-void-command collaborator",
"RequestParams","commander","createJsonStreamerEntity","property non-void-command factory collaborator",
"RequestParams","commander","createFormEntity","property non-void-command factory collaborator",
"RequestParams","commander","createMultipartEntity","property non-void-command factory collaborator",
"RequestParams","commander","getParamsList","property non-void-command factory collaborator",
"RequestParams","commander","getParamsList","property non-void-command factory collaborator",
"RequestParams","commander","getParamString","property non-void-command",
"RangeFileAsyncHttpResponseHandler","entity commander boundary","RangeFileAsyncHttpResponseHandler","constructor",
"RangeFileAsyncHttpResponseHandler","entity commander boundary","sendResponseMessage","command collaborator",
"RangeFileAsyncHttpResponseHandler","entity commander boundary","getResponseData","property set collaborator",
"RangeFileAsyncHttpResponseHandler","entity commander boundary","updateRequestHeaders","command collaborator",
"MySSLSocketFactory","entity boundary","MySSLSocketFactory","constructor",
"MySSLSocketFactory","entity boundary","createSocket","property non-void-command collaborator",
"MySSLSocketFactory","entity boundary","createSocket","property non-void-command collaborator",
"MySSLSocketFactory","entity boundary","enableSecureProtocols","command collaborator",
"MySSLSocketFactory","entity boundary","fixHttpsURLConnection","command",
"Http401AuthSample","unclassified","retryRequest","wrapper stateless",
"Http401AuthSample","unclassified","getDefaultURL","property",
"Http401AuthSample","unclassified","getSampleTitle","incidental",
"Http401AuthSample","unclassified","executeSample","controller stateless",
"Http401AuthSample","unclassified","getRequestHeaders","property controller",
"Http401AuthSample","unclassified","getResponseHandler","property non-void-command factory collaborator",
"LogHandler","commander","isLoggingEnabled","get",
"LogHandler","commander","setLoggingEnabled","set",
"LogHandler","commander","getLoggingLevel","get",
"LogHandler","commander","setLoggingLevel","set",
"LogHandler","commander","shouldLog","predicate",
"LogHandler","commander","log","command",
"LogHandler","commander","logWithThrowable","command collaborator",
"LogHandler","commander","checkedWtf","wrapper stateless",
"LogHandler","commander","v","command",
"LogHandler","commander","v","command collaborator",
"LogHandler","commander","d","command",
"LogHandler","commander","d","command collaborator",
"LogHandler","commander","i","command",
"LogHandler","commander","i","command collaborator",
"LogHandler","commander","w","command",
"LogHandler","commander","w","command collaborator",
"LogHandler","commander","e","command",
"LogHandler","commander","e","command collaborator",
"LogHandler","commander","wtf","command",
"LogHandler","commander","wtf","command collaborator",
"PreemptiveAuthorizationHttpRequestInterceptor","pure-controller degenerate small-class","process","controller stateless",
"JsonStreamerEntity","boundary","JsonStreamerEntity","constructor",
"JsonStreamerEntity","boundary","addPart","command collaborator",
"JsonStreamerEntity","boundary","isRepeatable","incidental",
"JsonStreamerEntity","boundary","isChunked","incidental",
"JsonStreamerEntity","boundary","isStreaming","incidental",
"JsonStreamerEntity","boundary","getContentLength","incidental",
"JsonStreamerEntity","boundary","getContentEncoding","get collaborator",
"JsonStreamerEntity","boundary","getContentType","get collaborator",
"JsonStreamerEntity","boundary","consumeContent","empty",
"JsonStreamerEntity","boundary","getContent","collaborator",
"JsonStreamerEntity","boundary","writeTo","command collaborator",
"JsonStreamerEntity","boundary","writeToFromStream","command collaborator",
"JsonStreamerEntity","boundary","writeToFromFile","command collaborator",
"JsonStreamerEntity","boundary","writeMetaData","controller",
"JsonStreamerEntity","boundary","endMetaData","controller stateless",
"Base64DataException","empty","Base64DataException","constructor",
"SampleJSON","data-class","getAccept","get",
"SampleJSON","data-class","setAccept","set",
"SampleJSON","data-class","getReferer","get",
