Method Stereotype,Stereotype Count
get,126
predicate,202
property,323
void-accessor,218
set,197
command,1296
non-void-command,321
collaborator,1400
controller,210
wrapper,189
constructor,178
copy-constructor,4
destructor,98
factory,7
incidental,55
stateless,258
empty,5
unclassified,2
Total,5089
