Class Stereotype,Stereotype Count
entity,402
minimal-entity,3
data-provider,35
commander,1705
boundary,1275
factory,92
controller,90
pure-controller,129
large-class,0
lazy-class,35
degenerate,418
data-class,171
small-class,1440
empty,1443
unclassified,88
Total,7326
