Class Name,Class Stereotype,Method Name,Method Stereotype
"SimpleFileServer","entity","SimpleFileServer","constructor",
"SimpleFileServer","entity","serve","property non-void-command factory collaborator",
"SimpleFileServer","entity","addToCollection","wrapper stateless",
"SimpleFileServer","entity","getBookMixAToc","property non-void-command factory collaborator",
"SimpleFileServer","entity","setBookApi","set collaborator",
"MaterialProgressDrawable","commander","MaterialProgressDrawable","constructor",
"MaterialProgressDrawable","commander","setSizeParameters","command",
"MaterialProgressDrawable","commander","updateSizes","command",
"MaterialProgressDrawable","commander","showArrow","command",
"MaterialProgressDrawable","commander","setArrowScale","command",
"MaterialProgressDrawable","commander","setStartEndTrim","command",
"MaterialProgressDrawable","commander","setProgressRotation","command",
"MaterialProgressDrawable","commander","setBackgroundColor","command",
"MaterialProgressDrawable","commander","setColorSchemeColors","command",
"MaterialProgressDrawable","commander","getIntrinsicHeight","property",
"MaterialProgressDrawable","commander","getIntrinsicWidth","property",
"MaterialProgressDrawable","commander","draw","command collaborator",
"MaterialProgressDrawable","commander","setAlpha","command",
"MaterialProgressDrawable","commander","getAlpha","property non-void-command",
"MaterialProgressDrawable","commander","setColorFilter","command collaborator",
"MaterialProgressDrawable","commander","setRotation","set",
"MaterialProgressDrawable","commander","getRotation","get",
"MaterialProgressDrawable","commander","getOpacity","incidental",
"MaterialProgressDrawable","commander","isRunning","predicate controller",
"MaterialProgressDrawable","commander","start","command",
"MaterialProgressDrawable","commander","stop","command",
"MaterialProgressDrawable","commander","getMinProgressArc","controller stateless",
"MaterialProgressDrawable","commander","evaluateColorChange","incidental",
"MaterialProgressDrawable","commander","updateRingColor","command collaborator",
"MaterialProgressDrawable","commander","applyFinishTranslation","command collaborator",
"MaterialProgressDrawable","commander","setupAnimators","command",
"CircleImageView","commander","CircleImageView","constructor",
"CircleImageView","commander","elevationSupported","incidental",
"CircleImageView","commander","onMeasure","command",
"CircleImageView","commander","setAnimationListener","set collaborator",
"CircleImageView","commander","onAnimationStart","command",
"CircleImageView","commander","onAnimationEnd","command",
"CircleImageView","commander","setBackgroundColorRes","command",
"CircleImageView","commander","setBackgroundColor","wrapper stateless",
"RecyclerArrayAdapter<T>","commander boundary","obtainGridSpanSizeLookUp","factory collaborator stateless",
"RecyclerArrayAdapter<T>","commander boundary","RecyclerArrayAdapter","constructor",
